date,close_spy,close_gspc,vix,rate_10y
2000-03-28,95.68421936035156,1507.72998046875,24.86,6.17
2000-03-29,95.783203125,1508.52001953125,24.1,6.18
2000-03-30,94.17989349365234,1487.9200439453125,25.47,6.06
2000-03-31,95.24874877929688,1498.5799560546875,24.11,6.03
2000-04-01,95.24874877929688,1498.5799560546875,24.11,6.03
2000-04-02,95.24874877929688,1498.5799560546875,24.11,6.03
2000-04-03,95.8029556274414,1505.969970703125,24.03,6.0
2000-04-04,95.09044647216795,1494.72998046875,27.12,5.9
2000-04-05,94.49659729003906,1487.3699951171875,28.41,5.9
2000-04-06,95.31804656982422,1501.3399658203125,27.15,5.93
2000-04-07,95.9217300415039,1516.3499755859375,24.39,5.86
2000-04-08,95.9217300415039,1516.3499755859375,24.39,5.86
2000-04-09,95.9217300415039,1516.3499755859375,24.39,5.86
2000-04-10,95.54571533203124,1504.4599609375,25.99,5.8
2000-04-11,95.2686004638672,1500.5899658203125,27.25,5.89
2000-04-12,92.65573120117188,1467.1700439453125,28.98,5.97
2000-04-13,91.36914825439452,1440.510009765625,29.4,5.94
2000-04-14,86.14350891113281,1356.56005859375,33.49,5.85
2000-04-15,86.14350891113281,1356.56005859375,33.49,5.85
2000-04-16,86.14350891113281,1356.56005859375,33.49,5.85
2000-04-17,89.1522216796875,1401.43994140625,28.95,6.01
2000-04-18,91.50768280029295,1441.6099853515625,26.12,6.05
2000-04-19,90.65654754638672,1427.469970703125,27.02,5.99
2000-04-20,91.0920639038086,1434.5400390625,25.85,5.99
2000-04-21,91.0920639038086,1434.5400390625,25.85,5.99
2000-04-22,91.0920639038086,1434.5400390625,25.85,5.99
2000-04-23,91.0920639038086,1434.5400390625,25.85,5.99
2000-04-24,90.10232543945312,1429.8599853515625,27.37,6.0
2000-04-25,93.84335327148438,1477.43994140625,25.24,6.14
2000-04-26,92.78443908691406,1460.989990234375,26.97,6.14
2000-04-27,92.4776382446289,1464.9200439453125,26.19,6.23
2000-04-28,91.9035415649414,1452.4300537109375,26.2,6.23
2000-04-29,91.9035415649414,1452.4300537109375,26.2,6.23
2000-04-30,91.9035415649414,1452.4300537109375,26.2,6.23
2000-05-01,93.15061950683594,1468.25,25.88,6.29
2000-05-02,91.28993225097656,1446.2900390625,28.5,6.32
2000-05-03,89.1522216796875,1415.0999755859375,31.63,6.4
2000-05-04,89.8251953125,1409.5699462890625,30.77,6.46
2000-05-05,90.91389465332033,1432.6300048828125,27.53,6.51
2000-05-06,90.91389465332033,1432.6300048828125,27.53,6.51
2000-05-07,90.91389465332033,1432.6300048828125,27.53,6.51
2000-05-08,90.23098754882812,1424.1700439453125,28.2,6.57
2000-05-09,89.50848388671875,1412.1400146484375,28.93,6.53
2000-05-10,87.4895248413086,1383.050048828125,29.87,6.47
2000-05-11,89.48868560791016,1407.81005859375,27.76,6.43
2000-05-12,90.4586181640625,1420.9599609375,26.05,6.51
2000-05-13,90.4586181640625,1420.9599609375,26.05,6.51
2000-05-14,90.4586181640625,1420.9599609375,26.05,6.51
2000-05-15,92.0223617553711,1452.3599853515625,24.86,6.47
2000-05-16,92.91309356689452,1466.0400390625,24.34,6.43
2000-05-17,91.94320678710938,1447.800048828125,23.98,6.48
2000-05-18,90.81494140625,1437.2099609375,23.96,6.56
2000-05-19,89.38971710205078,1406.949951171875,25.44,6.51
2000-05-20,89.38971710205078,1406.949951171875,25.44,6.51
2000-05-21,89.38971710205078,1406.949951171875,25.44,6.51
2000-05-22,88.71673583984375,1400.719970703125,26.0,6.44
2000-05-23,87.41033935546875,1373.8599853515625,25.87,6.45
2000-05-24,88.83547973632812,1399.050048828125,24.32,6.47
2000-05-25,87.31136322021484,1381.52001953125,24.58,6.39
2000-05-26,87.41033935546875,1378.02001953125,24.47,6.33
2000-05-27,87.41033935546875,1378.02001953125,24.47,6.33
2000-05-28,87.41033935546875,1378.02001953125,24.47,6.33
2000-05-29,87.41033935546875,1378.02001953125,24.47,6.33
2000-05-30,90.26066589355467,1422.449951171875,23.62,6.38
2000-05-31,90.4586181640625,1420.5999755859375,23.65,6.29
2000-06-01,92.04209899902344,1448.81005859375,22.36,6.2
2000-06-02,93.64545440673828,1477.260009765625,21.48,6.15
2000-06-03,93.64545440673828,1477.260009765625,21.48,6.15
2000-06-04,93.64545440673828,1477.260009765625,21.48,6.15
2000-06-05,93.19015502929688,1467.6300048828125,22.71,6.12
2000-06-06,92.7745361328125,1457.8399658203125,23.05,6.14
2000-06-07,93.41780853271484,1471.3599853515625,22.48,6.13
2000-06-08,93.0516586303711,1461.6700439453125,22.77,6.13
2000-06-09,92.85372161865234,1456.949951171875,22.14,6.13
2000-06-10,92.85372161865234,1456.949951171875,22.14,6.13
2000-06-11,92.85372161865234,1456.949951171875,22.14,6.13
2000-06-12,91.76498413085938,1446.0,22.32,6.09
2000-06-13,93.48711395263672,1469.43994140625,21.67,6.11
2000-06-14,93.64545440673828,1470.5400390625,21.48,6.06
2000-06-15,93.84335327148438,1478.72998046875,20.68,6.05
2000-06-16,93.0722885131836,1464.4599609375,20.5,5.99
2000-06-17,93.0722885131836,1464.4599609375,20.5,5.99
2000-06-18,93.0722885131836,1464.4599609375,20.5,5.99
2000-06-19,94.26272583007812,1486.0,20.63,6.0
2000-06-20,93.92546844482422,1475.949951171875,20.88,6.03
2000-06-21,93.88577270507812,1479.1300048828125,20.61,6.11
2000-06-22,92.45724487304688,1452.1800537109375,22.0,6.12
2000-06-23,91.66363525390624,1441.47998046875,22.34,6.19
2000-06-24,91.66363525390624,1441.47998046875,22.34,6.19
2000-06-25,91.66363525390624,1441.47998046875,22.34,6.19
2000-06-26,92.84415435791016,1455.31005859375,22.45,6.11
2000-06-27,92.15966796875,1450.550048828125,21.8,6.1
2000-06-28,92.41757202148438,1454.8199462890625,20.29,6.11
2000-06-29,91.5445785522461,1442.3900146484375,19.7,6.04
2000-06-30,92.23904418945312,1454.5999755859375,19.54,6.03
2000-07-01,92.23904418945312,1454.5999755859375,19.54,6.03
2000-07-02,92.23904418945312,1454.5999755859375,19.54,6.03
2000-07-03,93.50880432128906,1469.5400390625,19.83,6.0
2000-07-04,93.50880432128906,1469.5400390625,19.83,6.0
2000-07-05,91.82235717773438,1446.22998046875,21.16,5.99
2000-07-06,92.53659057617188,1456.6700439453125,20.94,6.05
2000-07-07,94.02465057373048,1478.9000244140625,19.22,6.01
2000-07-08,94.02465057373048,1478.9000244140625,19.22,6.01
2000-07-09,94.02465057373048,1478.9000244140625,19.22,6.01
2000-07-10,93.86589813232422,1475.6199951171875,20.33,6.04
2000-07-11,94.06433868408205,1480.8800048828125,20.11,6.06
2000-07-12,94.679443359375,1492.9200439453125,20.03,6.09
2000-07-13,95.09606170654295,1495.8399658203125,20.03,6.01
2000-07-14,96.0285186767578,1509.97998046875,19.32,6.1
2000-07-15,96.0285186767578,1509.97998046875,19.32,6.1
2000-07-16,96.0285186767578,1509.97998046875,19.32,6.1
2000-07-17,95.86985778808594,1510.489990234375,19.45,6.17
2000-07-18,95.08609008789062,1493.739990234375,19.75,6.16
2000-07-19,94.3222198486328,1481.9599609375,19.65,6.16
2000-07-20,95.63175964355467,1495.5699462890625,18.94,6.01
2000-07-21,93.76668548583984,1480.18994140625,18.94,6.01
2000-07-22,93.76668548583984,1480.18994140625,18.94,6.01
2000-07-23,93.76668548583984,1480.18994140625,18.94,6.01
2000-07-24,93.2310028076172,1464.2900390625,19.92,6.04
2000-07-25,93.52862548828124,1474.469970703125,19.39,6.04
2000-07-26,92.61598205566406,1452.4200439453125,19.67,6.04
2000-07-27,92.29854583740234,1449.6199951171875,19.6,6.02
2000-07-28,90.21527099609376,1419.8900146484375,20.84,6.04
2000-07-29,90.21527099609376,1419.8900146484375,20.84,6.04
2000-07-30,90.21527099609376,1419.8900146484375,20.84,6.04
2000-07-31,90.79063415527344,1430.8299560546875,20.74,6.04
2000-08-01,91.3461685180664,1438.0999755859375,20.55,6.0
2000-08-02,91.8025131225586,1438.699951171875,20.0,5.98
2000-08-03,92.43738555908205,1452.56005859375,19.99,5.95
2000-08-04,92.9333953857422,1462.9300537109375,18.62,5.91
2000-08-05,92.9333953857422,1462.9300537109375,18.62,5.91
2000-08-06,92.9333953857422,1462.9300537109375,18.62,5.91
2000-08-07,94.04442596435548,1479.3199462890625,19.03,5.97
2000-08-08,94.40162658691406,1482.800048828125,18.79,5.93
2000-08-09,93.60799407958984,1472.8699951171875,19.18,5.81
2000-08-10,93.1516342163086,1460.25,19.19,5.76
2000-08-11,93.5881576538086,1471.8399658203125,18.55,5.79
2000-08-12,93.5881576538086,1471.8399658203125,18.55,5.79
2000-08-13,93.5881576538086,1471.8399658203125,18.55,5.79
2000-08-14,94.77860260009766,1491.56005859375,17.88,5.78
2000-08-15,94.69923400878906,1484.4300537109375,17.98,5.81
2000-08-16,94.36194610595705,1479.8499755859375,18.02,5.83
2000-08-17,95.3539810180664,1496.0699462890625,17.48,5.81
2000-08-18,95.0365753173828,1491.719970703125,17.05,5.78
2000-08-19,95.0365753173828,1491.719970703125,17.05,5.78
2000-08-20,95.0365753173828,1491.719970703125,17.05,5.78
2000-08-21,95.55237579345705,1499.47998046875,17.35,5.79
2000-08-22,95.39361572265624,1498.1300048828125,17.47,5.78
2000-08-23,95.77066040039062,1505.969970703125,17.38,5.73
2000-08-24,96.06822204589844,1508.31005859375,17.04,5.73
2000-08-25,96.0285186767578,1506.449951171875,16.53,5.73
2000-08-26,96.0285186767578,1506.449951171875,16.53,5.73
2000-08-27,96.0285186767578,1506.449951171875,16.53,5.73
2000-08-28,96.35589599609376,1514.0899658203125,16.54,5.78
2000-08-29,96.37578582763672,1509.8399658203125,16.89,5.81
2000-08-30,95.45320892333984,1502.5899658203125,17.69,5.81
2000-08-31,96.72296905517578,1517.6800537109375,16.84,5.73
2000-09-01,96.82218933105467,1520.77001953125,17.53,5.68
2000-09-02,96.82218933105467,1520.77001953125,17.53,5.68
2000-09-03,96.82218933105467,1520.77001953125,17.53,5.68
2000-09-04,96.82218933105467,1520.77001953125,17.53,5.68
2000-09-05,96.04841613769533,1507.0799560546875,19.82,5.69
2000-09-06,94.95713806152344,1492.25,20.79,5.72
2000-09-07,95.77066040039062,1502.510009765625,19.42,5.76
2000-09-08,95.11587524414062,1494.5,18.46,5.73
2000-09-09,95.11587524414062,1494.5,18.46,5.73
2000-09-10,95.11587524414062,1494.5,18.46,5.73
2000-09-11,94.97702026367188,1489.260009765625,18.4,5.77
2000-09-12,94.28260040283205,1481.989990234375,18.59,5.78
2000-09-13,94.53057861328124,1484.9100341796875,18.32,5.74
2000-09-14,95.00677490234376,1480.8699951171875,18.26,5.79
2000-09-15,92.9281997680664,1465.81005859375,18.52,5.84
2000-09-16,92.9281997680664,1465.81005859375,18.52,5.84
2000-09-17,92.9281997680664,1465.81005859375,18.52,5.84
2000-09-18,92.07292938232422,1444.510009765625,20.25,5.88
2000-09-19,92.9083251953125,1459.9000244140625,19.54,5.86
2000-09-20,92.22209167480467,1451.3399658203125,19.93,5.91
2000-09-21,90.81983947753906,1449.050048828125,20.18,5.88
2000-09-22,92.47071838378906,1448.719970703125,20.74,5.85
2000-09-23,92.47071838378906,1448.719970703125,20.74,5.85
2000-09-24,92.47071838378906,1448.719970703125,20.74,5.85
2000-09-25,91.8143310546875,1439.030029296875,21.41,5.84
2000-09-26,90.64079284667967,1427.2099609375,21.88,5.81
2000-09-27,91.1182098388672,1426.5699462890625,21.67,5.83
2000-09-28,92.29169464111328,1458.2900390625,19.47,5.82
2000-09-29,91.41649627685548,1436.510009765625,20.57,5.8
2000-09-30,91.41649627685548,1436.510009765625,20.57,5.8
2000-10-01,91.41649627685548,1436.510009765625,20.57,5.8
2000-10-02,91.55575561523438,1436.22998046875,21.23,5.83
2000-10-03,90.70046997070312,1426.4599609375,21.85,5.87
2000-10-04,91.45637512207033,1434.3199462890625,21.54,5.9
2000-10-05,91.77460479736328,1436.280029296875,21.03,5.87
2000-10-06,89.7854995727539,1408.989990234375,22.71,5.82
2000-10-07,89.7854995727539,1408.989990234375,22.71,5.82
2000-10-08,89.7854995727539,1408.989990234375,22.71,5.82
2000-10-09,89.1092529296875,1402.030029296875,24.02,5.82
2000-10-10,87.63739776611328,1387.02001953125,24.86,5.8
2000-10-11,86.90143585205078,1364.5899658203125,26.57,5.77
2000-10-12,84.73332214355469,1329.780029296875,30.51,5.73
2000-10-13,87.5577621459961,1374.1700439453125,27.6,5.73
2000-10-14,87.5577621459961,1374.1700439453125,27.6,5.73
2000-10-15,87.5577621459961,1374.1700439453125,27.6,5.73
2000-10-16,87.95562744140625,1374.6199951171875,26.79,5.74
2000-10-17,85.76763916015625,1349.969970703125,27.84,5.68
2000-10-18,85.44940948486328,1342.1300048828125,28.72,5.66
2000-10-19,88.67167663574219,1388.760009765625,25.09,5.66
2000-10-20,89.04953002929688,1396.9300537109375,24.24,5.64
2000-10-21,89.04953002929688,1396.9300537109375,24.24,5.64
2000-10-22,89.04953002929688,1396.9300537109375,24.24,5.64
2000-10-23,89.4474105834961,1395.780029296875,24.69,5.59
2000-10-24,88.85066223144531,1398.1300048828125,24.28,5.63
2000-10-25,86.76220703125,1364.9000244140625,26.65,5.67
2000-10-26,87.0008773803711,1364.43994140625,28.62,5.69
2000-10-27,88.65178680419922,1379.5799560546875,26.47,5.72
2000-10-28,88.65178680419922,1379.5799560546875,26.47,5.72
2000-10-29,88.65178680419922,1379.5799560546875,26.47,5.72
2000-10-30,89.4474105834961,1398.6600341796875,25.46,5.74
2000-10-31,90.9889144897461,1429.4000244140625,23.63,5.77
2000-11-01,90.68057250976562,1421.219970703125,24.28,5.74
2000-11-02,90.82978057861328,1428.3199462890625,23.92,5.74
2000-11-03,90.87947845458984,1426.68994140625,23.67,5.83
2000-11-04,90.87947845458984,1426.68994140625,23.67,5.83
2000-11-05,90.87947845458984,1426.68994140625,23.67,5.83
2000-11-06,91.51600646972656,1432.18994140625,24.52,5.87
2000-11-07,91.4961166381836,1431.8699951171875,24.91,5.87
2000-11-08,89.46727752685547,1409.280029296875,25.66,5.87
2000-11-09,89.12915802001953,1400.1400146484375,27.2,5.82
2000-11-10,86.9610824584961,1365.97998046875,28.53,5.82
2000-11-11,86.9610824584961,1365.97998046875,28.53,5.82
2000-11-12,86.9610824584961,1365.97998046875,28.53,5.82
2000-11-13,86.28478240966797,1351.260009765625,29.06,5.77
2000-11-14,88.55231475830078,1382.949951171875,26.81,5.76
2000-11-15,88.83077239990234,1389.81005859375,26.15,5.72
2000-11-16,87.43848419189453,1372.3199462890625,25.05,5.68
2000-11-17,86.97103118896484,1367.719970703125,24.81,5.71
2000-11-18,86.97103118896484,1367.719970703125,24.81,5.71
2000-11-19,86.97103118896484,1367.719970703125,24.81,5.71
2000-11-20,85.72785949707031,1342.6199951171875,27.43,5.68
2000-11-21,86.16545104980469,1347.3499755859375,26.62,5.67
2000-11-22,84.10678100585938,1322.3599853515625,27.71,5.62
2000-11-23,84.10678100585938,1322.3599853515625,27.71,5.62
2000-11-24,85.82730102539062,1341.77001953125,26.0,5.63
2000-11-25,85.82730102539062,1341.77001953125,26.0,5.63
2000-11-26,85.82730102539062,1341.77001953125,26.0,5.63
2000-11-27,86.58314514160156,1348.969970703125,26.93,5.64
2000-11-28,85.09142303466797,1336.0899658203125,27.64,5.59
2000-11-29,84.9322280883789,1341.9300537109375,27.49,5.55
2000-11-30,84.19630432128906,1314.949951171875,29.65,5.48
2000-12-01,84.15650177001953,1315.22998046875,27.48,5.52
2000-12-02,84.15650177001953,1315.22998046875,27.48,5.52
2000-12-03,84.15650177001953,1315.22998046875,27.48,5.52
2000-12-04,84.87261199951172,1324.969970703125,27.78,5.53
2000-12-05,87.65724182128906,1376.5400390625,24.99,5.43
2000-12-06,86.25498962402344,1351.4599609375,25.07,5.32
2000-12-07,85.07148742675781,1343.550048828125,25.34,5.32
2000-12-08,85.27039337158203,1369.8900146484375,22.41,5.35
2000-12-09,85.27039337158203,1369.8900146484375,22.41,5.35
2000-12-10,85.27039337158203,1369.8900146484375,22.41,5.35
2000-12-11,88.23404693603516,1380.199951171875,23.51,5.37
2000-12-12,87.85617065429688,1371.1800537109375,24.88,5.36
2000-12-13,86.65283203125,1359.989990234375,23.63,5.29
2000-12-14,85.54883575439453,1340.9300537109375,24.86,5.23
2000-12-15,83.61666870117188,1312.1500244140625,26.55,5.2
2000-12-16,83.61666870117188,1312.1500244140625,26.55,5.2
2000-12-17,83.61666870117188,1312.1500244140625,26.55,5.2
2000-12-18,84.73390197753906,1322.739990234375,27.7,5.17
2000-12-19,83.00807189941406,1305.5999755859375,27.17,5.19
2000-12-20,80.60395050048828,1264.739990234375,31.74,5.08
2000-12-21,81.16255187988281,1274.8599853515625,29.66,5.03
2000-12-22,83.59663391113281,1305.949951171875,27.55,5.02
2000-12-23,83.59663391113281,1305.949951171875,27.55,5.02
2000-12-24,83.59663391113281,1305.949951171875,27.55,5.02
2000-12-25,83.59663391113281,1305.949951171875,27.55,5.02
2000-12-26,84.4945068359375,1315.18994140625,28.73,5.04
2000-12-27,85.11296844482422,1328.9200439453125,28.14,5.11
2000-12-28,85.37236785888672,1334.219970703125,26.57,5.13
2000-12-29,83.75625610351562,1320.280029296875,26.85,5.12
2000-12-30,83.75625610351562,1320.280029296875,26.85,5.12
2000-12-31,83.75625610351562,1320.280029296875,26.85,5.12
2001-01-01,83.75625610351562,1320.280029296875,26.85,5.12
2001-01-02,82.23994445800781,1283.27001953125,29.99,4.92
2001-01-03,86.19031524658203,1347.56005859375,26.6,5.14
2001-01-04,85.26258850097656,1333.3399658203125,26.97,5.03
2001-01-05,82.47936248779297,1298.3499755859375,28.67,4.93
2001-01-06,82.47936248779297,1298.3499755859375,28.67,4.93
2001-01-07,82.47936248779297,1298.3499755859375,28.67,4.93
2001-01-08,83.11781311035156,1295.8599853515625,29.84,4.94
2001-01-09,82.89834594726562,1300.800048828125,27.99,4.98
2001-01-10,84.35482788085938,1313.27001953125,26.8,5.1
2001-01-11,84.43462371826172,1326.8199462890625,25.79,5.14
2001-01-12,84.27498626708984,1318.550048828125,24.56,5.25
2001-01-13,84.27498626708984,1318.550048828125,24.56,5.25
2001-01-14,84.27498626708984,1318.550048828125,24.56,5.25
2001-01-15,84.27498626708984,1318.550048828125,24.56,5.25
2001-01-16,84.81370544433594,1326.6500244140625,25.28,5.24
2001-01-17,85.20272827148438,1329.469970703125,24.93,5.19
2001-01-18,86.05067443847656,1347.969970703125,23.37,5.12
2001-01-19,85.56188201904297,1342.5400390625,23.24,5.19
2001-01-20,85.56188201904297,1342.5400390625,23.24,5.19
2001-01-21,85.56188201904297,1342.5400390625,23.24,5.19
2001-01-22,86.13048553466797,1342.9000244140625,23.25,5.25
2001-01-23,86.80883026123047,1360.4000244140625,21.57,5.3
2001-01-24,87.06819152832031,1364.300048828125,22.03,5.33
2001-01-25,86.84872436523438,1357.510009765625,22.64,5.29
2001-01-26,86.74897003173828,1354.949951171875,22.57,5.29
2001-01-27,86.74897003173828,1354.949951171875,22.57,5.29
2001-01-28,86.74897003173828,1354.949951171875,22.57,5.29
2001-01-29,87.21185302734375,1364.1700439453125,22.61,5.32
2001-01-30,87.97797393798828,1373.72998046875,22.57,5.24
2001-01-31,87.47998809814453,1366.010009765625,22.02,5.19
2001-02-01,88.06095123291016,1373.469970703125,21.66,5.1
2001-02-02,86.06266784667969,1349.469970703125,21.95,5.17
2001-02-03,86.06266784667969,1349.469970703125,21.95,5.17
2001-02-04,86.06266784667969,1349.469970703125,21.95,5.17
2001-02-05,86.69469451904297,1354.31005859375,22.19,5.18
2001-02-06,86.43936157226562,1352.260009765625,21.98,5.22
2001-02-07,85.99241638183594,1340.8900146484375,21.67,5.1
2001-02-08,84.99006652832031,1332.530029296875,21.46,5.1
2001-02-09,84.17281341552734,1314.760009765625,22.03,5.03
2001-02-10,84.17281341552734,1314.760009765625,22.03,5.03
2001-02-11,84.17281341552734,1314.760009765625,22.03,5.03
2001-02-12,85.13690948486328,1330.31005859375,21.92,5.05
2001-02-13,84.44100189208984,1318.800048828125,21.37,5.07
2001-02-14,84.31327819824219,1315.9200439453125,21.52,5.13
2001-02-15,85.13053894042969,1326.6099853515625,20.27,5.19
2001-02-16,83.25349426269531,1301.530029296875,22.12,5.11
2001-02-17,83.25349426269531,1301.530029296875,22.12,5.11
2001-02-18,83.25349426269531,1301.530029296875,22.12,5.11
2001-02-19,83.25349426269531,1301.530029296875,22.12,5.11
2001-02-20,81.97019958496094,1278.93994140625,24.69,5.11
2001-02-21,80.20170593261719,1255.27001953125,25.75,5.14
2001-02-22,80.32301330566406,1252.8199462890625,26.76,5.15
2001-02-23,79.78031158447266,1245.8599853515625,27.21,5.1
2001-02-24,79.78031158447266,1245.8599853515625,27.21,5.1
2001-02-25,79.78031158447266,1245.8599853515625,27.21,5.1
2001-02-26,81.47856903076172,1267.6500244140625,25.43,5.05
2001-02-27,80.7252197265625,1257.93994140625,26.49,4.96
2001-02-28,79.135498046875,1239.93994140625,28.35,4.92
2001-03-01,79.55049896240234,1241.22998046875,28.08,4.87
2001-03-02,78.9184341430664,1234.1800537109375,27.43,4.95
2001-03-03,78.9184341430664,1234.1800537109375,27.43,4.95
2001-03-04,78.9184341430664,1234.1800537109375,27.43,4.95
2001-03-05,79.63987731933594,1241.4100341796875,27.12,4.98
2001-03-06,80.49539947509766,1253.800048828125,25.89,4.99
2001-03-07,81.06999969482422,1261.8900146484375,24.12,4.92
2001-03-08,81.15937805175781,1264.739990234375,24.29,4.89
2001-03-09,78.75880432128906,1233.4200439453125,25.62,4.95
2001-03-10,78.75880432128906,1233.4200439453125,25.62,4.95
2001-03-11,78.75880432128906,1233.4200439453125,25.62,4.95
2001-03-12,75.3878173828125,1180.1600341796875,30.32,4.92
2001-03-13,76.62638092041016,1197.6600341796875,27.55,4.95
2001-03-14,75.11327362060547,1166.7099609375,29.61,4.84
2001-03-15,75.13243865966797,1173.56005859375,28.56,4.81
2001-03-16,73.62552642822266,1150.530029296875,29.91,4.78
2001-03-17,73.62552642822266,1150.530029296875,29.91,4.78
2001-03-18,73.62552642822266,1150.530029296875,29.91,4.78
2001-03-19,75.12349700927734,1170.81005859375,29.78,4.82
2001-03-20,73.10697174072266,1142.6199951171875,30.96,4.78
2001-03-21,71.86502838134766,1122.1400146484375,31.93,4.77
2001-03-22,71.13523864746094,1117.5799560546875,32.84,4.73
2001-03-23,73.28619384765625,1139.8299560546875,30.45,4.8
2001-03-24,73.28619384765625,1139.8299560546875,30.45,4.8
2001-03-25,73.28619384765625,1139.8299560546875,30.45,4.8
2001-03-26,74.2208251953125,1152.68994140625,29.04,4.85
2001-03-27,75.73802185058594,1182.1700439453125,27.04,5.0
2001-03-28,73.64469146728516,1153.2900390625,28.58,4.97
2001-03-29,73.92636108398438,1147.949951171875,29.17,4.98
2001-03-30,74.70098876953125,1160.3299560546875,28.64,4.93
2001-03-31,74.70098876953125,1160.3299560546875,28.64,4.93
2001-04-01,74.70098876953125,1160.3299560546875,28.64,4.93
2001-04-02,73.10697174072266,1145.8699951171875,31.21,4.98
2001-04-03,70.66793060302734,1106.4599609375,34.72,4.94
2001-04-04,70.9623794555664,1103.25,34.07,4.94
2001-04-05,73.65109252929688,1151.43994140625,29.94,4.98
2001-04-06,72.53079223632812,1128.4300537109375,31.69,4.89
2001-04-07,72.53079223632812,1128.4300537109375,31.69,4.89
2001-04-08,72.53079223632812,1128.4300537109375,31.69,4.89
2001-04-09,73.33744049072266,1137.5899658203125,31.91,4.93
2001-04-10,74.67534637451172,1168.3800048828125,29.44,5.09
2001-04-11,74.7265625,1165.8900146484375,28.46,5.12
2001-04-12,76.08370971679688,1183.5,26.12,5.17
2001-04-13,76.08370971679688,1183.5,26.12,5.17
2001-04-14,76.08370971679688,1183.5,26.12,5.17
2001-04-15,76.08370971679688,1183.5,26.12,5.17
2001-04-16,75.28350067138672,1179.6800537109375,26.33,5.28
2001-04-17,76.34617614746094,1191.81005859375,25.61,5.21
2001-04-18,79.38059997558594,1238.1600341796875,24.13,5.14
2001-04-19,80.43684387207031,1253.68994140625,24.16,5.27
2001-04-20,79.70066833496094,1242.97998046875,25.38,5.29
2001-04-21,79.70066833496094,1242.97998046875,25.38,5.29
2001-04-22,79.70066833496094,1242.97998046875,25.38,5.29
2001-04-23,78.25389862060547,1224.3599853515625,28.16,5.2
2001-04-24,77.83137512207031,1209.469970703125,28.49,5.22
2001-04-25,78.8492431640625,1228.75,27.4,5.28
2001-04-26,79.20138549804688,1234.52001953125,25.96,5.2
2001-04-27,80.52005767822266,1253.050048828125,24.02,5.34
2001-04-28,80.52005767822266,1253.050048828125,24.02,5.34
2001-04-29,80.52005767822266,1253.050048828125,24.02,5.34
2001-04-30,81.0833969116211,1249.4599609375,25.48,5.35
2001-05-01,81.33306121826172,1266.43994140625,24.2,5.3
2001-05-02,81.18584442138672,1267.4300537109375,24.23,5.31
2001-05-03,80.15519714355469,1248.5799560546875,25.78,5.22
2001-05-04,81.51875305175781,1266.6099853515625,23.91,5.21
2001-05-05,81.51875305175781,1266.6099853515625,23.91,5.21
2001-05-06,81.51875305175781,1266.6099853515625,23.91,5.21
2001-05-07,80.8145751953125,1263.510009765625,24.86,5.21
2001-05-08,80.77616882324219,1261.199951171875,24.44,5.24
2001-05-09,80.43684387207031,1255.5400390625,24.35,5.2
2001-05-10,80.67371368408203,1255.1800537109375,24.0,5.31
2001-05-11,80.11675262451172,1245.6700439453125,23.54,5.51
2001-05-12,80.11675262451172,1245.6700439453125,23.54,5.51
2001-05-13,80.11675262451172,1245.6700439453125,23.54,5.51
2001-05-14,80.27684020996094,1248.9200439453125,24.26,5.46
2001-05-15,80.64812469482422,1249.43994140625,23.71,5.5
2001-05-16,82.54939270019531,1284.989990234375,21.89,5.48
2001-05-17,82.67743682861328,1288.489990234375,21.47,5.46
2001-05-18,83.05510711669922,1291.9599609375,21.23,5.41
2001-05-19,83.05510711669922,1291.9599609375,21.23,5.41
2001-05-20,83.05510711669922,1291.9599609375,21.23,5.41
2001-05-21,84.27781677246094,1312.8299560546875,20.76,5.41
2001-05-22,84.16899871826172,1309.3800048828125,21.35,5.42
2001-05-23,82.741455078125,1289.050048828125,22.08,5.41
2001-05-24,82.98470306396484,1293.1700439453125,20.57,5.52
2001-05-25,82.0052490234375,1277.8900146484375,20.6,5.52
2001-05-26,82.0052490234375,1277.8900146484375,20.6,5.52
2001-05-27,82.0052490234375,1277.8900146484375,20.6,5.52
2001-05-28,82.0052490234375,1277.8900146484375,20.6,5.52
2001-05-29,81.35233306884766,1267.9300537109375,22.14,5.54
2001-05-30,80.21280670166016,1248.0799560546875,22.76,5.54
2001-05-31,80.62892150878906,1255.8199462890625,22.64,5.43
2001-06-01,81.12825775146484,1260.6700439453125,21.59,5.39
2001-06-02,81.12825775146484,1260.6700439453125,21.59,5.39
2001-06-03,81.12825775146484,1260.6700439453125,21.59,5.39
2001-06-04,81.51875305175781,1267.1099853515625,21.38,5.35
2001-06-05,82.45338439941406,1283.5699462890625,19.58,5.29
2001-06-06,81.76837921142578,1270.030029296875,20.39,5.27
2001-06-07,82.06290435791016,1276.9599609375,19.67,5.33
2001-06-08,81.30107879638672,1264.9599609375,19.92,5.38
2001-06-09,81.30107879638672,1264.9599609375,19.92,5.38
2001-06-10,81.30107879638672,1264.9599609375,19.92,5.38
2001-06-11,80.72488403320312,1254.3900146484375,20.7,5.32
2001-06-12,80.58409881591797,1255.8499755859375,20.7,5.27
2001-06-13,79.89271545410156,1241.5999755859375,21.45,5.28
2001-06-14,78.10029602050781,1219.8699951171875,23.12,5.26
2001-06-15,78.22605895996094,1214.3599853515625,22.81,5.27
2001-06-16,78.22605895996094,1214.3599853515625,22.81,5.27
