source,date,Unnamed: 0,underlying,put_call,expiry,strike,mid,last,iv,delta,gamma,vega,theta,open_interest,volume,close_spy,close_gspc,vix,rate_10y,tenor_d,moneyness,close_spy_x,close_gspc_x,vix_x,rate_10y_x,hvol_10d,hvol_14d,hvol_30d,hvol_60d,hvol_91d,hvol_122d,hvol_152d,hvol_182d,hvol_273d,hvol_365d,hvol_547d,hvol_730d,hvol_1825d,fwd_front,close_spy_y,close_gspc_y,vix_y,rate_10y_y
options_snapshot_spy,2007-08-14,14365.0,SPY,P,2009-08-13,151.288368,17.469727,17.469727,0.204102,-0.491197,0.011824,75.043786,-0.828665,6891745.0,910635.0,101.68144989013672,1426.5400390625,27.68,4.73,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-15,14380.0,SPY,C,2008-05-14,144.151899,10.244412,10.244412,0.214551,0.528014,0.014947,47.720661,-10.009566,3671404.0,521382.0,100.28079223632812,1406.699951171875,30.67,4.69,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-16,14403.0,SPY,P,2008-05-15,145.190528,11.083252,11.083252,0.219312,-0.483726,0.016034,47.745723,-3.885839,6826171.0,1341748.0,101.03441619873048,1411.27001953125,30.83,4.6,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-17,14424.0,SPY,C,2008-05-16,147.526101,11.00738,11.00738,0.224951,0.529245,0.01388,48.901928,-10.304361,4026816.0,667510.0,102.89016723632812,1445.93994140625,29.99,4.68,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-20,14444.0,SPY,C,2008-02-18,146.708607,8.311343,8.311343,0.20654,0.523125,0.018655,40.20278,-11.564306,3032056.0,215000.0,102.84040069580078,1445.550048828125,26.33,4.64,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-21,14467.0,SPY,P,2008-02-19,146.816672,8.545136,8.545136,0.204032,-0.488425,0.020304,39.842983,-5.215267,5851350.0,275475.0,103.04661560058594,1447.1199951171875,25.25,4.6,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-22,14497.0,SPY,P,2009-08-21,155.092142,16.79997,16.79997,0.189155,-0.502372,0.012668,76.260342,-0.600831,5918398.0,356572.0,104.2695083618164,1464.0699462890625,22.89,4.63,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-23,14511.0,SPY,P,2008-02-21,148.559801,8.104272,8.104272,0.190069,-0.494655,0.021849,40.434168,-4.628349,6088523.0,473741.0,104.1770477294922,1462.5,22.62,4.62,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-24,14541.0,SPY,P,2009-08-23,156.926597,17.042444,17.042444,0.189771,-0.502636,0.01251,77.170909,-0.612327,6247690.0,395650.0,105.4639892578125,1479.3699951171875,20.72,4.63,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-27,14554.0,SPY,C,2008-02-25,148.986628,7.757933,7.757933,0.189946,0.520225,0.01995,40.813824,-10.97642,3431452.0,77625.0,104.48277282714844,1466.7900390625,22.72,4.6,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-28,14575.0,SPY,P,2008-01-27,145.235005,8.1173,8.1173,0.215392,-0.485038,0.020997,36.325855,-6.218665,6470742.0,466681.0,102.18626403808594,1432.3599853515625,26.3,4.53,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-29,14599.0,SPY,P,2008-02-27,148.749647,8.464883,8.464883,0.198025,-0.49512,0.021069,40.328236,-4.835855,6619977.0,317134.0,104.19129943847656,1463.760009765625,23.81,4.57,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-30,14621.0,SPY,P,2008-02-28,148.304984,8.596563,8.596563,0.202101,-0.493131,0.020595,40.042372,-5.007839,6686422.0,271141.0,103.91399383544922,1457.6400146484375,25.06,4.51,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-08-31,14643.0,SPY,P,2008-02-29,149.709038,8.438256,8.438256,0.196316,-0.494315,0.021003,40.553645,-4.870332,6733813.0,257636.0,104.93787384033205,1473.989990234375,23.38,4.54,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-04,14665.0,SPY,P,2008-03-04,151.410068,8.298445,8.298445,0.189879,-0.499356,0.021788,40.922988,-4.544016,6795319.0,263561.0,105.9972686767578,1489.4200439453125,22.78,4.56,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-05,14686.0,SPY,C,2008-03-05,150.038954,8.143945,8.143945,0.198033,0.521969,0.019044,41.085399,-11.570091,3663684.0,102542.0,105.08006286621094,1472.2900390625,24.58,4.48,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-06,14709.0,SPY,P,2008-03-06,150.376756,8.591128,8.591128,0.198548,-0.495837,0.020778,40.622225,-4.896439,6907174.0,150715.0,105.32181549072266,1478.550048828125,23.99,4.51,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-07,14739.0,SPY,P,2009-09-06,153.809388,17.843022,17.843022,0.20509,-0.485735,0.011233,77.248291,-1.034977,6905609.0,418940.0,103.85713958740234,1453.550048828125,26.23,4.38,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-10,14752.0,SPY,C,2008-03-10,147.901226,8.612634,8.612634,0.212345,0.523895,0.017994,40.506532,-11.894253,3780384.0,148363.0,103.65804290771484,1451.699951171875,27.38,4.34,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-11,14773.0,SPY,P,2008-02-10,149.241036,8.098061,8.098061,0.207537,-0.490922,0.021439,37.086668,-5.873989,7054867.0,279499.0,104.86676025390624,1471.489990234375,25.27,4.37,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-12,14797.0,SPY,P,2008-03-12,150.154906,8.844887,8.844887,0.204655,-0.495263,0.020136,40.614057,-5.083941,7137602.0,250100.0,105.13693237304688,1471.56005859375,24.96,4.41,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-13,14820.0,SPY,C,2008-06-12,152.102917,10.068059,10.068059,0.199682,0.525352,0.015203,50.365425,-9.943011,3888431.0,141530.0,105.8763656616211,1483.949951171875,24.76,4.49,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-14,14844.0,SPY,C,2008-09-13,153.104745,11.565894,11.565894,0.199481,0.52808,0.013091,57.924492,-8.914115,3901369.0,100534.0,105.86927032470705,1484.25,24.92,4.47,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-17,14863.0,SPY,P,2008-03-17,150.297495,8.957722,8.957722,0.207248,-0.493962,0.019743,40.671034,-5.262067,7382092.0,515797.0,105.30047607421876,1476.6500244140625,26.48,4.48,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-18,14885.0,SPY,P,2008-03-18,154.545293,8.237084,8.237084,0.184573,-0.498896,0.021624,41.764139,-4.647108,7444220.0,581016.0,108.40047454833984,1519.780029296875,20.35,4.5,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-19,14906.0,SPY,C,2008-03-19,155.3566,7.580458,7.580458,0.177629,0.51904,0.020464,42.641197,-10.787672,4046056.0,297086.0,109.04039764404295,1529.030029296875,20.03,4.53,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-20,14928.0,SPY,C,2008-03-20,154.425008,7.663815,7.663815,0.180722,0.519869,0.020271,42.371173,-11.020609,3907938.0,1730678.0,108.2725067138672,1518.75,20.45,4.69,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-21,14951.0,SPY,P,2008-03-21,154.097272,7.73876,7.73876,0.178623,-0.487927,0.022126,42.060871,-4.31934,7760775.0,435001.0,108.56468963623048,1525.75,19.0,4.64,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-24,14974.0,SPY,C,2008-06-23,154.868567,9.577306,9.577306,0.180078,0.535533,0.016656,51.317279,-9.526477,2700130.0,138529.0,108.3646240234375,1517.72998046875,19.37,4.63,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-25,14998.0,SPY,C,2008-09-24,155.608516,10.933229,10.933229,0.18021,0.535659,0.014346,59.287646,-8.563873,2732104.0,92537.0,108.15032196044922,1517.2099609375,18.6,4.63,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-26,15018.0,SPY,C,2008-06-25,155.339785,9.344758,9.344758,0.174983,0.53489,0.017085,51.487072,-9.359623,2763197.0,113413.0,108.72183227539062,1525.4200439453125,17.63,4.63,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-27,15039.0,SPY,P,2008-03-27,155.135817,7.407851,7.407851,0.169047,-0.490164,0.023158,42.327218,-3.998191,5194476.0,145533.0,109.36478424072266,1531.3800048828125,17.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-09-28,15061.0,SPY,P,2008-03-28,154.623719,7.529962,7.529962,0.172527,-0.489251,0.022734,42.196486,-4.120373,5144637.0,375940.0,109.00045776367188,1526.75,18.0,4.59,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-01,15082.0,SPY,C,2008-03-31,156.540557,7.486138,7.486138,0.169432,0.531109,0.021621,42.991021,-10.89978,2787524.0,186139.0,110.22917175292967,1547.0400390625,17.84,4.56,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-02,15107.0,SPY,P,2008-07-01,157.524474,9.737187,9.737187,0.177517,-0.494564,0.01865,51.502162,-2.855656,5287272.0,261230.0,110.07915496826172,1546.6300048828125,18.49,4.54,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-03,15129.0,SPY,P,2008-07-02,157.021275,9.873854,9.873854,0.181313,-0.490809,0.018149,51.293108,-3.074401,5360893.0,267949.0,109.8576889038086,1539.5899658203125,18.8,4.55,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-04,15150.0,SPY,C,2008-07-03,157.235912,9.668751,9.668751,0.181118,0.532569,0.016369,52.193103,-9.677479,2962970.0,120441.0,110.0291748046875,1542.8399658203125,18.44,4.54,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-05,15179.0,SPY,P,2009-10-04,164.78282,17.126338,17.126338,0.182464,-0.503259,0.012461,82.068373,-0.643206,5494951.0,505975.0,111.33646392822266,1557.5899658203125,16.91,4.65,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-08,15194.0,SPY,C,2008-07-07,158.558803,9.42322,9.42322,0.176576,0.529716,0.016723,52.544374,-9.781257,3110534.0,80655.0,110.74352264404295,1552.5799560546875,17.46,4.65,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-09,15218.0,SPY,C,2008-10-08,161.016338,10.773591,10.773591,0.174491,0.529616,0.014379,61.192181,-8.697367,3124633.0,128606.0,111.78654479980467,1565.1500244140625,16.12,4.67,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-10,15238.0,SPY,C,2008-07-09,159.562241,9.415327,9.415327,0.175272,0.528898,0.016699,52.870173,-9.6336,3154601.0,93707.0,111.60084533691406,1562.469970703125,16.67,4.65,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-11,15260.0,SPY,C,2008-07-10,158.645636,9.836769,9.836769,0.184613,0.52915,0.015915,52.711757,-9.803747,3162168.0,269518.0,111.06503295898438,1554.4100341796875,18.88,4.66,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-12,15282.0,SPY,C,2008-07-11,159.59493,9.699137,9.699137,0.181008,0.528591,0.016148,53.027419,-9.77515,3235021.0,155468.0,111.67936706542967,1561.800048828125,17.73,4.7,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-15,15303.0,SPY,P,2008-04-14,157.131887,8.388094,8.388094,0.188125,-0.489187,0.02057,42.777836,-4.864576,6194136.0,369737.0,110.7363739013672,1548.7099609375,19.25,4.69,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-16,15326.0,SPY,C,2008-07-15,157.046481,10.175534,10.175534,0.193538,0.529827,0.015352,52.159337,-10.103785,3392608.0,241455.0,109.8576889038086,1538.530029296875,20.02,4.66,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-17,15355.0,SPY,P,2009-10-16,162.530893,17.964016,17.964016,0.196194,-0.488999,0.011292,81.375146,-1.011745,6329606.0,503486.0,110.19343566894533,1541.239990234375,18.54,4.57,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-18,15369.0,SPY,P,2008-04-17,155.903727,8.398794,8.398794,0.189398,-0.490452,0.020662,42.448272,-4.786449,6386109.0,353990.0,109.79341888427734,1540.0799560546875,18.5,4.52,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-19,15390.0,SPY,C,2008-04-18,151.783716,8.630379,8.630379,0.205739,0.527783,0.018313,41.738729,-12.003938,3509885.0,475063.0,106.92159271240234,1500.6300048828125,22.96,4.41,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-22,15414.0,SPY,C,2008-07-21,153.547992,10.425901,10.425901,0.203183,0.53015,0.014924,51.128704,-10.124092,2985169.0,263824.0,107.54314422607422,1506.3299560546875,21.64,4.42,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-23,15436.0,SPY,C,2008-07-22,154.737378,10.29419,10.29419,0.199026,0.529357,0.015112,51.534169,-10.016982,3078553.0,186156.0,108.41464233398438,1519.5899658203125,20.41,4.41,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-24,15458.0,SPY,C,2008-07-23,154.387608,10.430577,10.430577,0.201983,0.530028,0.014923,51.462741,-10.068266,3146763.0,334012.0,108.21460723876952,1515.8800048828125,20.8,4.36,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-25,15480.0,SPY,C,2008-07-24,154.66299,10.522929,10.522929,0.203347,0.530117,0.014782,51.520489,-10.068298,3230443.0,225415.0,108.4718017578125,1514.4000244140625,21.17,4.37,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-26,15501.0,SPY,P,2008-04-25,155.517468,8.685086,8.685086,0.196759,-0.486299,0.019699,42.52354,-5.367627,5697482.0,328326.0,109.7433853149414,1535.280029296875,19.56,4.41,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-29,15523.0,SPY,P,2008-04-28,156.095994,8.713539,8.713539,0.196482,-0.487342,0.019742,42.596628,-5.34579,5768529.0,242134.0,110.1077117919922,1540.97998046875,19.87,4.39,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-30,15545.0,SPY,P,2008-04-29,155.042796,8.890067,8.890067,0.201808,-0.486698,0.019358,42.369298,-5.506895,5849035.0,377134.0,109.34334564208984,1531.02001953125,21.07,4.4,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-10-31,15567.0,SPY,P,2008-04-30,156.776446,8.496272,8.496272,0.189987,-0.491402,0.020559,42.643919,-4.987737,5973500.0,583428.0,110.47923278808594,1549.3800048828125,18.53,4.48,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-01,15588.0,SPY,C,2008-05-01,152.949553,8.89183,8.89183,0.211278,0.525214,0.017564,42.055821,-12.040714,3502903.0,400661.0,107.89315032958984,1508.43994140625,23.21,4.36,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-02,15612.0,SPY,C,2008-08-01,154.024233,10.909492,10.909492,0.212581,0.52942,0.014145,51.269283,-10.308515,3589966.0,379033.0,108.01459503173828,1509.6500244140625,23.01,4.31,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-05,15641.0,SPY,P,2009-11-04,157.583655,19.108195,19.108195,0.217066,-0.472921,0.010018,79.866919,-1.420327,6226345.0,510727.0,107.19306182861328,1502.1700439453125,24.31,4.35,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-06,15655.0,SPY,P,2008-05-06,153.987925,9.101254,9.101254,0.208038,-0.485364,0.018855,41.996241,-5.762766,6312663.0,594958.0,108.63611602783205,1520.27001953125,21.39,4.38,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-07,15677.0,SPY,P,2008-05-07,149.752159,9.762817,9.762817,0.230306,-0.479821,0.017355,40.957856,-6.477883,6419849.0,763842.0,105.6642608642578,1475.6199951171875,26.49,4.34,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-08,15700.0,SPY,C,2008-08-07,149.741162,11.411823,11.411823,0.228615,0.531986,0.013505,49.883186,-10.599399,3857644.0,638984.0,105.12850189208984,1474.77001953125,26.16,4.28,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-09,15721.0,SPY,P,2008-05-09,146.870293,9.958098,9.958098,0.239576,-0.477603,0.016899,40.144423,-6.638751,6624913.0,749687.0,103.68546295166016,1453.699951171875,28.5,4.23,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-12,15744.0,SPY,C,2008-08-11,141.373767,14.567103,14.567103,0.294587,0.55435,0.011082,48.243565,-9.929471,4046823.0,389117.0,102.65675354003906,1439.1800537109375,31.09,4.23,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-13,15765.0,SPY,P,2008-05-13,149.861035,9.494285,9.494285,0.223174,-0.481903,0.017915,40.945029,-6.144529,6672223.0,897127.0,105.78575897216795,1481.050048828125,24.1,4.26,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-14,15787.0,SPY,P,2008-05-14,149.332272,9.732812,9.732812,0.230137,-0.479071,0.017309,40.803032,-6.474446,6831635.0,587312.0,105.4928207397461,1470.5799560546875,25.94,4.28,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-15,15808.0,SPY,C,2008-05-15,147.297589,9.78049,9.78049,0.241585,0.528182,0.015856,40.460256,-12.839772,4199717.0,401321.0,103.97125244140624,1451.1500244140625,28.06,4.17,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-16,15832.0,SPY,C,2008-08-15,148.288736,11.726422,11.726422,0.237479,0.532501,0.013084,49.360335,-10.735193,4271328.0,396100.0,104.14979553222656,1458.739990234375,25.49,4.15,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-19,15861.0,SPY,P,2009-11-18,149.39696,19.613078,19.613078,0.238213,-0.451993,0.009012,77.057773,-1.864212,5967223.0,515695.0,102.69960021972656,1433.27001953125,26.01,4.07,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-20,15874.0,SPY,C,2008-05-20,146.224422,9.587617,9.587617,0.238545,0.5272,0.016144,40.168756,-12.470499,3568108.0,281672.0,103.32825469970705,1439.699951171875,24.88,4.06,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-21,15897.0,SPY,P,2008-05-21,143.315733,9.956119,9.956119,0.245137,-0.477274,0.016892,39.180657,-6.705839,6247119.0,499505.0,101.21367645263672,1416.77001953125,26.84,4.0,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-23,15927.0,SPY,P,2009-11-22,149.465189,19.451188,19.451188,0.236035,-0.45114,0.009007,77.2871,-1.887656,6339454.0,205628.0,102.96394348144533,1440.699951171875,25.61,4.01,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-26,15941.0,SPY,P,2008-05-26,142.469011,10.158944,10.158944,0.251843,-0.475471,0.016458,38.961,-7.004458,6398290.0,394838.0,100.69220733642578,1407.219970703125,28.91,3.83,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-27,15971.0,SPY,P,2009-11-26,147.584133,19.102374,19.102374,0.234666,-0.45001,0.009083,76.235144,-1.859835,6466852.0,561494.0,101.84950256347656,1428.22998046875,26.28,3.95,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-28,15984.0,SPY,C,2008-05-28,148.89,9.28819,9.28819,0.226904,0.526026,0.016685,40.874205,-12.35407,3813311.0,282891.0,105.10708618164062,1469.02001953125,24.11,4.03,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-29,16015.0,SPY,P,2009-11-28,152.472901,19.252786,19.252786,0.228287,-0.453615,0.009101,79.088751,-1.831638,6672214.0,387324.0,105.14276885986328,1469.719970703125,23.97,3.94,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-11-30,16027.0,SPY,P,2008-04-30,149.741051,8.725029,8.725029,0.225331,-0.478917,0.018952,37.594895,-7.21672,6709826.0,584592.0,106.20008087158205,1481.1400146484375,22.87,3.97,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-03,16051.0,SPY,P,2008-06-02,149.41481,9.617664,9.617664,0.226038,-0.482999,0.017701,40.814189,-6.261382,6789876.0,306306.0,105.4999542236328,1472.4200439453125,23.61,3.89,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-04,16073.0,SPY,P,2008-06-03,148.083158,9.554764,9.554764,0.22654,-0.483014,0.017822,40.453479,-6.211407,6860091.0,164582.0,104.55694580078124,1462.7900390625,23.79,3.89,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-05,16095.0,SPY,P,2008-06-04,150.557626,9.42206,9.42206,0.219389,-0.484901,0.018136,41.111256,-6.050157,6831331.0,438182.0,106.30722045898438,1485.010009765625,22.53,3.92,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-06,16116.0,SPY,C,2008-06-05,152.777616,8.940104,8.940104,0.2128,0.524207,0.017352,41.957651,-12.093472,4068120.0,261438.0,107.828857421875,1507.3399658203125,20.96,4.02,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-07,16138.0,SPY,C,2008-06-06,152.7368,8.847407,8.847407,0.210725,0.523685,0.017519,41.932648,-11.983793,4122357.0,198612.0,107.80742645263672,1504.6600341796875,20.85,4.12,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-10,16160.0,SPY,C,2008-06-09,153.982245,8.847137,8.847137,0.20899,0.523701,0.017538,42.279621,-12.063747,4160541.0,192902.0,108.64331817626952,1515.9599609375,20.74,4.15,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-11,16182.0,SPY,C,2008-06-10,149.775263,9.2428,9.2428,0.224528,0.525842,0.016776,41.101501,-12.412419,4150195.0,547527.0,105.6642608642578,1477.6500244140625,23.59,3.98,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-12,16203.0,SPY,P,2008-05-12,150.588831,8.510467,8.510467,0.217372,-0.483542,0.019691,37.739588,-6.781846,7197840.0,763677.0,106.7072982788086,1486.5899658203125,22.47,4.05,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-13,16227.0,SPY,P,2008-06-12,150.926119,9.38067,9.38067,0.217279,-0.487554,0.01839,41.095091,-5.887981,7303896.0,525093.0,106.48582458496094,1488.4100341796875,22.56,4.18,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-14,16248.0,SPY,C,2008-06-13,149.005934,9.107862,9.107862,0.222383,0.525481,0.017022,40.892646,-12.251271,4333549.0,192229.0,105.13566589355467,1467.949951171875,23.27,4.24,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-17,16271.0,SPY,P,2008-06-16,146.816493,9.647755,9.647755,0.23023,-0.484408,0.017755,40.03463,-6.269246,7457447.0,607272.0,103.63541412353516,1445.9000244140625,24.52,4.2,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-18,16293.0,SPY,P,2008-06-17,147.620475,9.443945,9.443945,0.223902,-0.485849,0.018188,40.257872,-6.080545,7595593.0,667837.0,104.21408081054688,1454.97998046875,22.64,4.14,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-19,16314.0,SPY,C,2008-06-18,147.590497,9.000919,9.000919,0.221707,0.525392,0.017225,40.533982,-12.031619,4502936.0,266899.0,104.21408081054688,1453.0,21.68,4.06,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-20,16336.0,SPY,C,2008-06-19,148.509573,8.815249,8.815249,0.215748,0.524598,0.017594,40.798482,-11.851546,4462215.0,2812647.0,104.87134552001952,1460.1199951171875,20.58,4.04,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-21,16358.0,SPY,C,2008-06-20,149.908951,9.088993,9.088993,0.210923,0.540447,0.017912,41.118547,-11.914747,4038163.0,403018.0,106.38309478759766,1484.4599609375,18.47,4.18,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-24,16381.0,SPY,P,2008-06-23,151.032657,8.53256,8.53256,0.201689,-0.479766,0.019533,41.419531,-5.266308,5312978.0,181256.0,107.17306518554688,1496.449951171875,18.6,4.23,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-26,16402.0,SPY,C,2008-06-25,151.362985,8.884044,8.884044,0.205861,0.538141,0.018266,41.628507,-11.859323,2895269.0,128289.0,107.40289306640624,1497.6600341796875,18.66,4.3,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-27,16427.0,SPY,P,2008-09-25,150.110172,10.842636,10.842636,0.210984,-0.473655,0.015535,49.979742,-4.089949,5416992.0,303178.0,106.05269622802734,1476.27001953125,20.26,4.21,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-28,16455.0,SPY,P,2009-12-27,152.509224,17.880496,17.880496,0.213369,-0.455842,0.009766,79.036981,-1.592983,5440395.0,282022.0,105.78701782226562,1478.489990234375,20.74,4.11,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2007-12-31,16469.0,SPY,P,2008-06-30,147.81038,9.175209,9.175209,0.221476,-0.475404,0.017988,40.561948,-6.055501,4984674.0,337421.0,105.00416564941406,1468.3599853515625,22.5,4.04,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2008-01-02,16491.0,SPY,P,2008-07-02,146.397136,9.325368,9.325368,0.227357,-0.473413,0.017586,40.21515,-6.311358,5100312.0,442777.0,104.0849609375,1447.1600341796875,23.17,3.91,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2008-01-03,16514.0,SPY,C,2008-10-02,146.859916,11.219055,11.219055,0.223421,0.540272,0.014096,48.985204,-10.036296,3012645.0,174486.0,104.03459930419922,1447.1600341796875,22.49,3.91,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2008-01-04,16535.0,SPY,P,2008-07-04,142.642055,9.124976,9.124976,0.228215,-0.47282,0.017921,39.215338,-6.23243,5326237.0,919486.0,101.48516082763672,1411.6300048828125,23.94,3.88,,,,,,,,,,,,,,,,,,,,,,,,
options_snapshot_spy,2008-01-07,16558.0,SPY,C,2008-10-06,142.941743,11.250743,11.250743,0.231136,0.539811,0.013988,47.753024,-9.937817,3172418.0,308341.0,101.3989486694336,1416.1800537109375,23.79,3.86,,,,,,,,,,,,,,,,,,,,,,,,
