date,close_gspc,high_gspc,low_gspc,open_gspc,rv_21d
1950-02-03,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,0.06745944329094311
1950-02-06,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0.07143956112355429
1950-02-07,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,0.0692412704697497
1950-02-08,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0.06939077769383367
1950-02-09,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,0.07282891477431488
1950-02-10,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,0.0826692863685042
1950-02-14,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,0.07466719643744388
1950-02-15,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,0.07508725949950171
1950-02-16,16.989999771118164,16.989999771118164,16.989999771118164,16.989999771118164,0.07375078242798058
1950-02-17,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,0.06624826114698183
1950-02-20,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,0.0684028699865917
1950-02-21,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,0.0681635898917281
1950-02-23,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0.06768532093781149
1950-02-24,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,0.06910113874539592
1950-02-27,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,0.07047755987950781
1950-02-28,17.219999313354492,17.219999313354492,17.219999313354492,17.219999313354492,0.07169264210742395
1950-03-01,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,0.07683246219388433
1950-03-02,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,0.0768322701336118
1950-03-03,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,0.0896583606109058
1950-03-06,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0.08954417791801951
1950-03-07,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,0.08767175209322117
1950-03-08,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,0.09243181149801855
1950-03-09,17.06999969482422,17.06999969482422,17.06999969482422,17.06999969482422,0.09022201966159404
1950-03-10,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,0.09220793476389526
1950-03-13,17.1200008392334,17.1200008392334,17.1200008392334,17.1200008392334,0.09912510606483972
1950-03-14,17.25,17.25,17.25,17.25,0.09590936721753891
1950-03-15,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.08728607634866013
1950-03-16,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,0.08828992770384672
1950-03-17,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.09257293062785055
1950-03-20,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0.0926312649491601
1950-03-21,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.0954490903052706
1950-03-22,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,0.09355339220404815
1950-03-23,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,0.09685883223476247
1950-03-24,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,0.09685883223476247
1950-03-27,17.459999084472656,17.459999084472656,17.459999084472656,17.459999084472656,0.09579104718860225
1950-03-28,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,0.09675807652573279
1950-03-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0.09704783838952803
1950-03-30,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.10544033608055796
1950-03-31,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,0.10748809250341156
1950-04-03,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,0.10100347599526109
1950-04-04,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,0.10488886684561463
1950-04-05,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,0.10543681148274481
1950-04-06,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,0.10171374322919237
1950-04-10,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,0.100798891203365
1950-04-11,17.75,17.75,17.75,17.75,0.09897492935314287
1950-04-12,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,0.09184573296145941
1950-04-13,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,0.09387649999472687
1950-04-14,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,0.09502252291785479
1950-04-17,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,0.09972363669765148
1950-04-18,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,0.09660302714186152
1950-04-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,0.09681555973459657
1950-04-20,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,0.09663203110294649
1950-04-21,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,0.09759740608658203
1950-04-24,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,0.09648412617321037
1950-04-25,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,0.09655522285217352
1950-04-26,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,0.09558883443949096
1950-04-27,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,0.09366248999048878
1950-04-28,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,0.09211081973440452
1950-05-01,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,0.07828375192689252
1950-05-02,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,0.07544345036029296
1950-05-03,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,0.06911490588048654
1950-05-04,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,0.07211657683537145
1950-05-05,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,0.0866967358903916
1950-05-08,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,0.08666106940198381
1950-05-09,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,0.09471377905750211
1950-05-10,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0.09708292566973213
1950-05-11,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0.10027244091570635
1950-05-12,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,0.10169004015451387
1950-05-15,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,0.11182040523772604
1950-05-16,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,0.10692341061157196
1950-05-17,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,0.10611878321767387
1950-05-18,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,0.10624935106403759
1950-05-19,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0.10518240814433218
1950-05-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0.10868133083922564
1950-05-23,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,0.11062669337560076
1950-05-24,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,0.11062382360355874
1950-05-25,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,0.2212600575324797
1950-05-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0.22454873637244407
1950-05-29,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,0.22763167570643283
1950-05-31,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,0.2621961757184284
1950-06-01,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,0.2667853071558524
1950-06-02,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,0.2669399408591735
1950-06-05,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0.26668574904601094
1950-06-06,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,0.26233281674512327
1950-06-07,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,0.26630550327205255
1950-06-08,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0.26401733515877407
1950-06-09,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,0.2685288719801227
1950-06-12,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,0.28247887749158984
1950-06-13,19.25,19.25,19.25,19.25,0.2836409755167547
1950-06-14,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,0.2818488680781666
1950-06-15,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,0.2844200643827042
1950-06-16,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,0.2948396322828803
1950-06-19,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,0.30082124050438813
1950-06-20,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,0.3044238054159341
1950-06-21,19.0,19.0,19.0,19.0,0.30285312891239025
1950-06-22,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,0.30223897979551323
1950-06-23,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0.306309435611654
1950-06-26,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,0.2391058654765383
1950-06-27,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,0.24039991533384755
1950-06-28,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,0.2402323310661987
1950-06-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,0.2037487774477187
1950-06-30,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,0.20072868950232756
1950-07-03,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,0.20094190129609568
1950-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,0.19832610239546183
1950-07-06,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,0.19946024924975672
1950-07-07,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,0.20054872247434455
1950-07-10,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,0.20015236886093982
1950-07-11,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0.19487317501719037
1950-07-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,0.17392301998591478
1950-07-13,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,0.17403797670686805
1950-07-14,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,0.17003511056806625
1950-07-17,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,0.1655436024766279
1950-07-18,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,0.14604749708542603
1950-07-19,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,0.13818444826248574
1950-07-20,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,0.13160848175346704
1950-07-21,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,0.13160181479153527
1950-07-24,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,0.1298481399311604
1950-07-25,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,0.1226352078521964
1950-07-26,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,0.12249655107921084
1950-07-27,17.5,17.5,17.5,17.5,0.12271061180858196
1950-07-28,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,0.11688479525549761
1950-07-31,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,0.11318134328688759
1950-08-01,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,0.10966107476704788
1950-08-02,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,0.1088453173164154
1950-08-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,0.11127154773809311
1950-08-04,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,0.11017835418726553
1950-08-07,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,0.10098975195764424
1950-08-08,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,0.10098365255468451
1950-08-09,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,0.10145481768087218
1950-08-10,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,0.1018696498260582
1950-08-11,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,0.10614382609813701
1950-08-14,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0.11346896124351588
1950-08-15,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,0.11449211382563984
1950-08-16,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,0.1161318727064959
1950-08-17,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0.11081736783487058
1950-08-18,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0.10824451081139781
1950-08-21,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0.10966600259539484
1950-08-22,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0.11330707551146159
1950-08-23,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,0.11102086066450106
1950-08-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,0.11094056240704576
1950-08-25,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0.11263208228272398
1950-08-28,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,0.12262623461685902
1950-08-29,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0.12262497271943705
1950-08-30,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0.12099806045439968
1950-08-31,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,0.12822561456850462
1950-09-01,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,0.12600079469112932
1950-09-05,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,0.13718173208765924
1950-09-06,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,0.13603205837398522
1950-09-07,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,0.14143529504284932
1950-09-08,18.75,18.75,18.75,18.75,0.139828623259825
1950-09-11,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,0.1426398688584101
1950-09-12,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,0.13502474223270997
1950-09-13,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,0.12892805153777787
1950-09-14,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,0.13022343542081755
1950-09-15,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0.13250449500524064
1950-09-18,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0.13336445290264315
1950-09-19,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,0.1329419814885749
1950-09-20,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,0.13212942089337162
1950-09-21,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0.12896736355820082
1950-09-22,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,0.13002913109338082
1950-09-25,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0.13008338305430694
1950-09-26,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0.14247488981786072
1950-09-27,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,0.13688233633201788
1950-09-28,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0.13973535955385336
1950-09-29,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,0.14034923222324663
1950-10-02,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,0.13387069827301631
1950-10-03,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0.13708425542611083
1950-10-04,20.0,20.0,20.0,20.0,0.12532129318801555
1950-10-05,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0.15112036244122884
1950-10-06,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,0.1500620944840333
1950-10-09,20.0,20.0,20.0,20.0,0.15404260621358257
1950-10-10,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0.1514767561045315
1950-10-11,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,0.15131778307194646
1950-10-13,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0.1535364427937363
1950-10-16,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,0.15172689298166595
1950-10-17,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0.14945341066871434
1950-10-18,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,0.15000902143858086
1950-10-19,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0.15049340721718077
1950-10-20,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.1503857492510642
1950-10-23,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.15799767334484824
1950-10-24,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,0.15900320687855993
1950-10-25,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0.1607132971372099
1950-10-26,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0.1777797092383253
1950-10-27,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0.17876408310046835
1950-10-30,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0.17828791724350254
1950-10-31,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,0.17969408344408364
1950-11-01,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,0.2150674550459703
1950-11-02,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0.22022369859204943
1950-11-03,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0.22064336103430818
1950-11-06,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0.2031404791497457
1950-11-08,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,0.19999631069606583
1950-11-09,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,0.20388846020561235
1950-11-10,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,0.20232589125839726
1950-11-13,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,0.201969054915204
1950-11-14,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,0.20474519428517857
1950-11-15,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,0.20540526025888695
1950-11-16,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0.224366687104417
1950-11-17,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,0.22384439989312638
1950-11-20,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0.22351906246278216
1950-11-21,19.8799991607666,19.8799991607666,19.8799991607666,19.8799991607666,0.22335634707706592
1950-11-22,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,0.21859337103260137
1950-11-24,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,0.21842275854442256
1950-11-27,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,0.2267595759113961
1950-11-28,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,0.1998004548033161
1950-11-29,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,0.19710130565012696
1950-11-30,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,0.20370477201509496
1950-12-01,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,0.2024115546277844
1950-12-04,19.0,19.0,19.0,19.0,0.16696866474807193
1950-12-05,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,0.1572750391098564
1950-12-06,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,0.1567543229619567
1950-12-07,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,0.157740365601284
1950-12-08,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,0.1639164259582879
1950-12-11,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0.16369614865615112
1950-12-12,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,0.16406903037164863
1950-12-13,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,0.16696992926465348
1950-12-14,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,0.16353137775649168
1950-12-15,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,0.16319676764605817
1950-12-18,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,0.13697639635139197
1950-12-19,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0.13578684830239784
1950-12-20,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0.13890450885947359
1950-12-21,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0.1395063165674006
1950-12-22,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0.13959357909517048
1950-12-26,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,0.13880473736614451
1950-12-27,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0.12806867102396063
1950-12-28,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0.14350723882955033
1950-12-29,20.43000030517578,20.43000030517578,20.43000030517578,20.43000030517578,0.14369093020061413
1951-01-02,20.770000457763672,20.770000457763672,20.770000457763672,20.770000457763672,0.13244283691329878
1951-01-03,20.690000534057617,20.690000534057617,20.690000534057617,20.690000534057617,0.1329297575406985
1951-01-04,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0.13295124304914047
1951-01-05,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,0.13818049849407057
1951-01-08,21.0,21.0,21.0,21.0,0.13706758844648595
1951-01-09,21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,0.137167194840069
1951-01-10,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0.130672510781745
1951-01-11,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0.11871136936554678
1951-01-12,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0.11799636182841493
1951-01-15,21.299999237060547,21.299999237060547,21.299999237060547,21.299999237060547,0.11422688265827223
1951-01-16,21.459999084472656,21.459999084472656,21.459999084472656,21.459999084472656,0.11283089633912981
1951-01-17,21.549999237060547,21.549999237060547,21.549999237060547,21.549999237060547,0.11374169004327442
1951-01-18,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0.12077762918839345
1951-01-19,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0.12077084026173285
1951-01-22,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0.11768446617025893
1951-01-23,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0.11734236297938427
1951-01-24,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0.11621091320269542
1951-01-25,21.030000686645508,21.030000686645508,21.030000686645508,21.030000686645508,0.11737115989767838
1951-01-26,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0.11134028109267409
1951-01-29,21.670000076293945,21.670000076293945,21.670000076293945,21.670000076293945,0.08989585412943439
1951-01-30,21.739999771118164,21.739999771118164,21.739999771118164,21.739999771118164,0.09009289398687886
1951-01-31,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,0.09190118549148033
1951-02-01,21.770000457763672,21.770000457763672,21.770000457763672,21.770000457763672,0.09021029180583234
1951-02-02,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0.08576254052469291
1951-02-05,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0.07835795825189015
1951-02-06,22.1200008392334,22.1200008392334,22.1200008392334,22.1200008392334,0.07735357139631845
1951-02-07,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0.08450571352452346
1951-02-08,22.09000015258789,22.09000015258789,22.09000015258789,22.09000015258789,0.09521745728435643
1951-02-09,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,0.09790179401262308
1951-02-13,22.18000030517578,22.18000030517578,22.18000030517578,22.18000030517578,0.09810587073521335
1951-02-14,22.1200008392334,22.1200008392334,22.1200008392334,22.1200008392334,0.11281534445010981
1951-02-15,22.0,22.0,22.0,22.0,0.11196793755512512
1951-02-16,22.1299991607666,22.1299991607666,22.1299991607666,22.1299991607666,0.11027991009845844
1951-02-19,21.829999923706055,21.829999923706055,21.829999923706055,21.829999923706055,0.10147504789971833
1951-02-20,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0.10229138933376866
1951-02-21,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,0.10661164633556834
1951-02-23,21.920000076293945,21.920000076293945,21.920000076293945,21.920000076293945,0.10623678414058903
1951-02-26,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,0.11368285293124984
1951-02-27,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0.11102573477635075
1951-02-28,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,0.11347042994884383
1951-03-01,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,0.11611787117912821
1951-03-02,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,0.11583777717445362
1951-03-05,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0.115944617884569
1951-03-06,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0.12496942608187352
1951-03-07,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,0.1245665987678596
