date,close_spy,high_spy,low_spy,open_spy,rv_21d
1993-03-15,25.07390022277832,25.07390022277832,24.935561462928508,24.935561462928508,0.10561771911068443
1993-03-16,25.07390022277832,25.143069602703225,25.07390022277832,25.07390022277832,0.10563580418224576
1993-03-17,24.918270111083984,25.03931653077697,24.883685419743134,25.03931653077697,0.10305837220268134
1993-03-18,25.07390022277832,25.17765429266568,25.02202318783464,25.02202318783464,0.09996353463589962
1993-03-19,25.035953521728516,25.1749456301073,25.035953521728516,25.1749456301073,0.100775943467273
1993-03-22,24.896961212158203,24.94908325237905,24.77534311830956,24.79271713171651,0.10092946509301716
1993-03-23,24.949085235595703,24.983833265171743,24.914337206019667,24.96645925038372,0.10609531929001008
1993-03-24,24.949085235595703,25.05332932432382,24.79271910250353,24.914337206019667,0.10768819152889074
1993-03-25,25.105466842651367,25.157588919141304,24.931726587684924,24.966474638678214,0.10908320923459362
1993-03-26,24.96644401550293,25.10543604899216,24.949070011316778,25.088062044806005,0.11220783654079328
1993-03-29,25.070697784423828,25.192315860994146,24.983827729730745,24.983827729730745,0.10981397645565776
1993-03-30,25.140207290649414,25.14020729064941,25.0707112096801,25.105459250164756,0.10964278730172229
1993-03-31,25.122819900512695,25.279185999478543,25.122819900512695,25.209689955493722,0.11009641410784585
1993-04-01,25.035953521728516,25.15757161655995,24.98383148108647,25.15757161655995,0.1110313275026927
1993-04-02,24.514732360839844,24.827464595067426,24.514732360839844,24.827464595067426,0.08768978475771637
1993-04-05,24.636348724365234,24.705844771542566,24.566852677187896,24.705844771542566,0.08748222136534102
1993-04-06,24.566858291625977,24.68847640198056,24.49736222856621,24.68847640198056,0.08758591942225978
1993-04-07,24.653732299804688,24.653732299804688,24.54948818860044,24.60161024420256,0.08703499522717699
1993-04-08,24.61898422241211,24.75797637045678,24.514740111378607,24.75797637045678,0.08684012872078281
1993-04-12,24.96644401550293,24.983818019689082,24.8274519820137,24.862199990386006,0.07146175421703328
1993-04-13,25.01858139038086,25.10545146465301,24.9317113161087,24.949085330963133,0.07124247888219995
1993-04-14,24.983829498291016,25.053325546964984,24.966455486122523,25.035951534796492,0.08344094913263814
1993-04-15,24.983829498291016,25.035951534796492,24.879585425280066,24.966455486122523,0.08345733947809655
1993-04-16,24.983829498291016,25.035951534796492,24.94908147395403,25.001203510459508,0.08359675809553874
1993-04-19,24.879589080810547,25.05332922802291,24.86221506608931,24.983833169137963,0.08281137763091298
1993-04-20,24.757972717285156,24.87959082887884,24.60160657380757,24.84484279699493,0.09860351942819796
1993-04-21,24.740598678588867,24.81009474229277,24.671102614884965,24.81009474229277,0.10066785468274016
1993-04-22,24.4278621673584,24.84483847746978,24.4278621673584,24.63635032241409,0.10203642611086837
1993-04-23,24.323606491088867,24.44522452354431,24.288858481815883,24.375728504998342,0.10160115673139428
1993-04-26,24.132509231567383,24.42786751589902,24.06301316466582,24.340997432272065,0.09795151283278392
1993-04-27,24.393115997314453,24.393115997314453,24.09775775518173,24.09775775518173,0.09784696825017905
1993-04-28,24.340991973876953,24.410488025194233,24.306243948218317,24.358365986706275,0.09816354534572477
1993-04-29,24.445236206054688,24.44523620605469,24.254122063718796,24.393114167235808,0.09939420002453854
1993-04-30,24.47998809814453,24.618980223613057,24.47998809814453,24.53211014519523,0.10272503646507465
1993-05-03,24.636348724365234,24.636348724365234,24.410486571038895,24.514730641804896,0.10116807045526616
1993-05-04,24.723228454589844,24.810098547543426,24.653732380226977,24.68848041740841,0.10093885262184403
1993-05-05,24.792724609375,24.87959470261037,24.723228534786703,24.723228534786703,0.10258249215032043
1993-05-06,24.705862045288086,24.77535814105542,24.68848802134625,24.757984117113587,0.10373527366646867
1993-05-07,24.653732299804688,24.723228373940852,24.618984262736603,24.723228373940852,0.10602368777338594
1993-05-10,24.705862045288086,24.84485423682276,24.68848802134625,24.68848802134625,0.10628083490139496
1993-05-11,24.81007957458496,24.81007957458496,24.636339521541647,24.705835542758972,0.10562607755227865
1993-05-12,24.77534294128418,24.792716954566988,24.705846888152948,24.705846888152948,0.10657405800542398
1993-05-13,24.47998809814453,24.671102270663756,24.462614082460966,24.671102270663756,0.09728613220719677
1993-05-14,24.462615966796875,24.54948605190624,24.445241949775003,24.479989983818747,0.09788955314810817
1993-05-17,24.549489974975586,24.549489974975586,24.427871836387595,24.5321159551773,0.09809464336438463
1993-05-18,24.532108306884766,24.584230350029703,24.445238234976532,24.56685633564806,0.09846866620699321
1993-05-19,25.035953521728516,25.035953521728516,24.37574100692929,24.532107128855422,0.0889933100914999
1993-05-20,25.105466842651367,25.10546684265137,24.983848664174857,25.03597074066479,0.0881372428291261
1993-05-21,24.879589080810547,25.157573316350327,24.86221506608931,25.122825286907855,0.08015929622022622
1993-05-24,24.983829498291016,25.070699559133473,24.931707461785543,24.931707461785543,0.08124688349482007
1993-05-25,25.035953521728516,25.08807556237056,25.035953521728516,25.08807556237056,0.08527122655997303
1993-05-26,25.348669052124023,25.366043054215954,25.088059020745092,25.105433022837023,0.07801707446817592
1993-05-27,25.26181983947754,25.383437954248066,25.227071806685963,25.383437954248066,0.08423954513357493
1993-05-28,25.140207290649414,25.244451412103384,25.01858914895311,25.244451412103384,0.08297721337685321
1993-06-01,25.38343620300293,25.470306278988566,25.19232203583453,25.227070066228784,0.0781571187330787
1993-06-02,25.348669052124023,25.43553906258367,25.209677035388594,25.313921047940166,0.07901750515870846
1993-06-03,25.26181983947754,25.29656787226912,25.209697790290175,25.29656787226912,0.08210873964623021
1993-06-04,25.174938201904297,25.192312210325213,25.070694151378813,25.192312210325213,0.08706152375136053
1993-06-07,25.08806610107422,25.22705815703585,25.08806610107422,25.22705815703585,0.08582251398322017
1993-06-08,24.86220932006836,25.01857541642099,24.86220932006836,25.01857541642099,0.09417617172640089
1993-06-09,24.949085235595703,25.05332932432382,24.914337206019667,24.949085235595703,0.09389683794266665
1993-06-10,24.96644401550293,24.983818019689082,24.879573994572162,24.931696007130622,0.09408556443934886
1993-06-11,25.070697784423828,25.105445806301063,24.966453718792128,25.05332377348521,0.09320099604435733
1993-06-14,25.035953521728516,25.122823589465256,25.035953521728516,25.105449575917905,0.0943923709673303
1993-06-15,24.983829498291016,25.088073571301965,24.983829498291016,25.070699559133473,0.09396421386925517
1993-06-16,25.035953521728516,25.035953521728516,24.91433542689708,24.98383148108647,0.0973138792424161
1993-06-17,25.122819900512695,25.122819900512695,25.03594984553167,25.088071878520285,0.096959007897857
1993-06-18,24.915939331054688,25.10840796352772,24.915939331054688,25.10840796352772,0.08986299995254325
1993-06-21,24.968433380126953,24.985930530358296,24.933439079664264,24.985930530358296,0.0876659761044089
1993-06-22,24.985912322998047,25.003409460479137,24.950918048035863,25.003409460479137,0.09005893829788533
1993-06-23,24.758451461791992,24.98591426674132,24.758451461791996,24.98591426674132,0.08977637595112428
1993-06-24,25.090913772583008,25.090913772583008,24.82845651554762,24.82845651554762,0.08708171773175771
1993-06-25,25.073413848876953,25.14340244301199,25.055916700343197,25.073413848876953,0.08699795485149854
1993-06-28,25.35335922241211,25.35335922241211,25.16089065688655,25.195884941527563,0.08101202916500926
1993-06-29,25.23089027404785,25.318376023957864,25.195895974083847,25.318376023957864,0.08389325448761933
1993-06-30,25.23089027404785,25.318376023957864,25.195895974083847,25.265884574011857,0.08544793058719548
1993-07-01,25.16089630126953,25.265879178743536,25.125902008778198,25.265879178743536,0.08607450908539521
1993-07-02,25.02091407775879,25.090902648605667,24.933428364200193,25.07340550589395,0.08275633918154297
1993-07-06,24.758451461791992,25.055902822110344,24.72345718410748,24.98591426674132,0.07546214016359874
1993-07-07,24.82845687866211,24.863451180111948,24.740971125037508,24.740971125037508,0.07472784862309971
1993-07-08,25.108417510986328,25.16090897616609,24.81096587496768,24.845960185087517,0.05969423256443596
1993-07-09,25.17837905883789,25.17837905883789,25.055899105111784,25.108390513851546,0.06159202986012141
1993-07-12,25.16089630126953,25.1783934475152,25.10840486253253,25.143399155023864,0.06199977651671143
1993-07-13,25.14338493347168,25.248367751565507,25.00340784267991,25.17837920616962,0.062106234353982256
1993-07-14,25.23089027404785,25.30087887397586,25.143404524137836,25.160901674119838,0.06127855771652002
1993-07-15,25.12590217590332,25.213387907713567,25.07341073681717,25.213387907713567,0.0615942197610799
1993-07-16,25.05591583251953,25.160898720085953,25.02092153666406,25.14340157215822,0.05803397287197535
1993-07-19,25.038414001464844,25.055911146119954,24.968425422844398,25.055911146119954,0.0582764017170385
1993-07-20,25.108417510986328,25.10841751098633,24.89845165026728,25.020931735686727,0.06155763068497898
1993-07-21,25.090913772583008,25.090913772583008,25.00342802023788,25.07341662211398,0.06162058024586697
1993-07-22,24.915939331054688,25.090910815121084,24.915939331054688,25.055916518307804,0.05805976318465133
1993-07-23,25.038414001464844,25.038414001464844,24.950928278189284,24.968425422844398,0.05491703777853227
1993-07-26,25.17837905883789,25.23087046757765,25.108390513851546,25.108390513851546,0.0629359034397991
1993-07-27,25.16089630126953,25.213387740006535,25.073410570041197,25.19589059376087,0.06265149060720711
1993-07-28,25.108417510986328,25.16090897616609,25.07342320086649,25.10841751098633,0.062498417658127775
1993-07-29,25.24837875366211,25.318367329555834,25.125898745848087,25.16089303379495,0.05801517382926548
1993-07-30,25.108417510986328,25.248394751465696,25.07342320086649,25.248394751465696,0.056615480857564744
1993-08-02,25.17837905883789,25.26586474007082,25.14338478634472,25.14338478634472,0.0558302862629412
1993-08-03,25.195892333984375,25.300875218709308,25.108406596713593,25.230886628892684,0.05550194993497568
1993-08-04,25.195892333984375,25.24838377634684,25.12590374416775,25.195892333984375,0.056929473386624595
1993-08-05,25.14338493347168,25.19587634251859,25.108390660773736,25.19587634251859,0.05684205669560762
1993-08-06,25.17837905883789,25.23087046757765,25.14338478634472,25.213373331331063,0.060531774850123114
1993-08-09,25.318378448486328,25.388367055116557,25.19589838688342,25.248389841856095,0.06014616017439072
1993-08-10,25.300872802734375,25.318369948517734,25.265878511167664,25.300872802734375,0.05969521920117266
1993-08-11,25.300872802734375,25.370861385867805,25.28337565695102,25.28337565695102,0.06719164232292442
1993-08-12,25.23089027404785,25.37086747390387,25.143404524137836,25.37086747390387,0.06623981641744188
1993-08-13,25.265872955322266,25.283370097258082,25.248375813386446,25.248375813386446,0.067590679340585
1993-08-16,25.405851364135742,25.47583993538681,25.283371364446385,25.283371364446385,0.06660468382182563
1993-08-17,25.49334144592285,25.493341445922855,25.388358571059754,25.388358571059754,0.06833525953593264
1993-08-18,25.633323669433594,25.68581511722083,25.563335072383946,25.580832221646357,0.06479548734745179
1993-08-19,25.633323669433594,25.650820818696005,25.59832937090877,25.650820818696005,0.07078765063459289
1993-08-20,25.65082550048828,25.650825500488278,25.563339738208306,25.5808368906643,0.07254952633282634
1993-08-23,25.598339080810547,25.61583623670994,25.545847613112368,25.545847613112368,0.07633380445511913
1993-08-24,25.878273010253906,25.878273010253906,25.598318738337703,25.598318738337703,0.06914776426353259
1993-08-25,25.895788192749023,26.00077111785476,25.84329673019615,25.878291038564733,0.06909959706281776
1993-08-26,25.913284301757812,26.05326152958635,25.808301380886412,25.913284301757812,0.07559945425937176
1993-08-27,25.895788192749023,25.89578819274902,25.84329673019615,25.84329673019615,0.07553312171400656
1993-08-30,26.00074577331543,26.035740047572922,25.913260087671706,25.913260087671706,0.07559671849942626
1993-08-31,26.070737838745117,26.070737838745117,25.948257862321483,25.983252141299666,0.07509698639502281
1993-09-01,26.03574562072754,26.088237043349974,25.983254198105104,25.983254198105104,0.07709219797292369
1993-09-02,25.948259353637695,26.08823647759528,25.930762213142994,26.053242196605883,0.0758365324584996
1993-09-03,25.96577262878418,26.00076693151839,25.895784023315755,25.930778326049968,0.07584322360234946
1993-09-07,25.790786743164062,26.000752442565666,25.755792459930458,25.965758159332065,0.07289043847341607
1993-09-08,25.703317642211914,25.79080340682121,25.528346112993315,25.79080340682121,0.07246130684249762
1993-09-09,25.755802154541016,25.77329930274383,25.5983278207157,25.5983278207157,0.07267486351186853
1993-09-10,25.98326301574707,26.000760162559022,25.790794400815614,25.825788694439513,0.06548554336956058
1993-09-13,26.00074577331543,26.07073432183041,26.00074577331543,26.07073432183041,0.06546072429562776
1993-09-14,25.895788192749023,25.9307825011176,25.808302421827573,25.9307825011176,0.06347722583378444
1993-09-15,25.96577262878418,25.983269780151282,25.7033153582776,25.790801115113126,0.07385331447663114
1993-09-16,25.86079216003418,25.948277925122255,25.843295007016568,25.93078077210464,0.07468716084598005
1993-09-17,25.810649871826172,25.8634683913456,25.775437525479887,25.845862218172456,0.07495218700261783
1993-09-20,25.59937286376953,25.89867777345597,25.59937286376953,25.845859259981893,0.07122027750549206
1993-09-21,25.51133155822754,25.669787033744477,25.247239099032637,25.634574705851826,0.0694022085505876
1993-09-22,25.72260856628418,25.75782089833933,25.564153072036024,25.59936540409117,0.06504739361653379
1993-09-23,25.863468170166016,25.88107434318859,25.75783113203055,25.793043478075706,0.06586363013577967
1993-09-24,25.793039321899414,25.845857832456204,25.75782698152822,25.828251662270606,0.0662237832654548
1993-09-27,26.074743270874023,26.074743270874027,25.98671240230254,25.98671240230254,0.058299051630664345
1993-09-28,26.02192497253418,26.092349667994355,26.00431879866914,26.092349667994355,0.05830969970127574
1993-09-29,25.933881759643555,26.092337249010015,25.89866942867323,26.021912587069366,0.06183538995004062
1993-09-30,25.881059646606445,25.98669662475586,25.82824115753174,25.933878135681155,0.06119669385386643
1993-10-01,26.004318237304688,26.039530584274633,25.810650328969988,25.845862675939934,0.059331154505524446
1993-10-04,26.03951644897461,26.03951644897461,25.969091793264063,26.03951644897461,0.05952957853071848
1993-10-05,26.004318237304688,26.092349104729553,25.916287369879825,26.092349104729553,0.07188829842972135
1993-10-06,25.986698150634766,26.127547463104328,25.986698150634762,26.021910478752154,0.08299616326338338
1993-10-07,25.916276931762695,26.02191393012586,25.898670765368834,26.02191393012586,0.08364963844725005
1993-10-08,25.95148468017578,26.004303170026887,25.757816884055067,25.986697006743185,0.08335469796419057
1993-10-11,26.004318237304688,26.057136757759608,26.004318237304688,26.004318237304688,0.0832492825748306
1993-10-12,26.03951644897461,26.057122612902244,26.02191028504697,26.03951644897461,0.0870242947169674
1993-10-13,26.03951644897461,26.057122612902244,26.004304121119336,26.057122612902244,0.08735415818117491
1993-10-14,26.374046325683594,26.374046325683594,26.074741394083713,26.14516608387192,0.08039850288212952
1993-10-15,26.514881134033203,26.56769962234801,26.426850320175188,26.4972749712616,0.07888696206254449
1993-10-18,26.444469451904297,26.49728796612248,26.409257109092174,26.49728796612248,0.08160045254422221
1993-10-19,26.25080680847168,26.462080907533824,26.25080680847168,26.40926238276829,0.08117245368661398
1993-10-20,26.286006927490234,26.33882542767943,26.233188427301037,26.33882542767943,0.08165011837708525
1993-10-21,26.25080680847168,26.303625333237214,26.215594458627987,26.303625333237214,0.08183556934821734
1993-10-22,26.1275577545166,26.391650319420748,26.1275577545166,26.28601329345909,0.0844643102215617
1993-10-25,26.197969436645508,26.233181761157127,26.074726300854834,26.145150949878076,0.08538506311733328
1993-10-26,26.18036651611328,26.197972680549135,26.092335693934018,26.18036651611328,0.08596296357659322
1993-10-27,26.197969436645508,26.215575598901317,26.145150949878076,26.145150949878076,0.08609152127099141
1993-10-28,26.39164161682129,26.462066277573314,26.233186130129234,26.233186130129234,0.0833648767776576
1993-10-29,26.39164161682129,26.409247782009295,26.356429286445277,26.374035451633283,0.08336567096093442
1993-11-01,26.46207046508789,26.479676633062002,26.35643345724323,26.35643345724323,0.08283840826473111
1993-11-02,26.444469451904297,26.47968179471642,26.286013909249743,26.426863280498235,0.08319800732285447
1993-11-03,26.10993766784668,26.42684857682931,25.98669453657566,26.42684857682931,0.07398142043622075
1993-11-04,25.828243255615234,26.109941886896657,25.810637091160146,26.109941886896657,0.062226251070912904
1993-11-05,25.95148468017578,25.95148468017578,25.65217990435286,25.757816884055067,0.06025923430777719
1993-11-08,25.986698150634766,26.057122806869547,25.898667330341286,25.969091986576068,0.060167400780079754
1993-11-09,26.004318237304688,26.180379972154416,25.986712063819716,26.16277379866944,0.062178268126520386
1993-11-10,26.197969436645508,26.197969436645508,25.933877002808355,26.004301651831597,0.056776604655318814
1993-11-11,26.1275577545166,26.26840712246548,26.109951583522992,26.197982438491042,0.057726542356760405
1993-11-12,26.25080680847168,26.338837683080907,26.162775933862452,26.180382108784297,0.057434334609009166
1993-11-15,26.233177185058594,26.303601821797006,26.16275254832018,26.303601821797006,0.056856602213013197
1993-11-16,26.356430053710938,26.37403621941148,26.18036839670552,26.28600539090877,0.05350901501428119
1993-11-17,26.215576171875,26.37403163564053,26.145151521312542,26.37403163564053,0.0563061537069046
1993-11-18,26.145156860351562,26.2331876915312,26.074732195407854,26.180369192823417,0.05574083700357078
1993-11-19,26.092342376708984,26.12755471459928,26.039523869873545,26.05713003881869,0.05536765988764899
1993-11-22,25.933881759643555,26.039518752554528,25.845850932217747,26.021912587069366,0.05109276351934486
1993-11-23,26.074743270874023,26.092349444588322,25.933893881159648,26.074743270874027,0.04905113946605939
1993-11-24,26.18036651611328,26.197972680549135,26.109941858369872,26.145154187241577,0.05339756219699233
1993-11-26,26.197969436645508,26.250787923412936,26.1803632743897,26.250787923412936,0.05322122785163753
1993-11-29,26.092342376708984,26.321222572995907,26.092342376708988,26.268404066160464,0.05257397576898732
1993-11-30,26.10993766784668,26.233180799117704,26.05711918301624,26.074725344626387,0.05448052534675552
1993-12-01,26.145156860351562,26.268400024003054,26.145156860351562,26.250793857767125,0.056840561251121156
1993-12-02,26.215576171875,26.233182334515615,26.145151521312542,26.197970009234385,0.056601590367217944
1993-12-03,26.32122039794922,26.321220397949215,26.19797722551735,26.19797722551735,0.05606460245243537
1993-12-06,26.409271240234375,26.444483601888024,26.35645269775391,26.35645269775391,0.05509937590325228
1993-12-07,26.39164161682129,26.4268539471973,26.356429286445277,26.409247782009295,0.055137075097149796
1993-12-08,26.39164161682129,26.39164161682129,26.356429286445277,26.39164161682129,0.058740325928754056
1993-12-09,26.303625106811523,26.426868330203547,26.268412757270948,26.391655980662968,0.0689423149024847
1993-12-10,26.25080680847168,26.321231508159062,26.19798828370614,26.321231508159062,0.0694173290061007
1993-12-13,26.409271240234375,26.40927124023438,26.215603251139324,26.25081561279297,0.06815305884359821
1993-12-14,26.215576171875,26.426850123562375,26.215576171875,26.426850123562375,0.06642141538150978
1993-12-15,26.18036651611328,26.268397338292548,26.18036651611328,26.250791173856694,0.06816662999587557
1993-12-16,26.268394470214844,26.286000632728392,26.233182145187747,26.286000632728392,0.06825614394209598
1993-12-17,26.41275978088379,26.430486465300493,26.306399674383588,26.32412635880029,0.06476069424012078
1993-12-20,26.44821548461914,26.465942170600787,26.377308740692545,26.395035426674195,0.0646418291015472
1993-12-21,26.359586715698242,26.412766783046656,26.324133337465963,26.412766783046656,0.06470278473731622
1993-12-22,26.536855697631836,26.554582388144613,26.377315483016815,26.430495554555154,0.0629671401344219
1993-12-23,26.519123077392578,26.572303137039757,26.48366970429446,26.519123077392578,0.06610369759446143
1993-12-27,26.660940170288086,26.660940170288086,26.519126658744,26.519126658744,0.06232462038902106
1993-12-28,26.714115142822266,26.731841828384855,26.625481715009318,26.643208400571908,0.06446417225273988
1993-12-29,26.67867088317871,26.749577649645634,26.66094419156198,26.731850958028904,0.07026050579401957
1993-12-30,26.572309494018555,26.660942947967918,26.519129421648937,26.660942947967918,0.06981990178883757
1993-12-31,26.430503845214844,26.660950894167087,26.412777149141597,26.625497502020586,0.07107946956145723
1994-01-03,26.359586715698242,26.465946850395074,26.324133337465963,26.430493472162794,0.07212234249288078
1994-01-04,26.465951919555664,26.465951919555664,26.35959176448712,26.39504514950997,0.07334547488990663
1994-01-05,26.519123077392578,26.536849763941635,26.395036271549163,26.501396390843517,0.07376856273813696
1994-01-06,26.519123077392578,26.572303137039757,26.48366970429446,26.554576450490696,0.10837092370610427
1994-01-07,26.67867088317871,26.69639757479544,26.501403967011413,26.572310733478332,0.10736679048003815
1994-01-10,26.99774932861328,26.99774932861328,26.64321552259078,26.71412228379528,0.1000269829719236
1994-01-11,26.944562911987305,26.980016284239923,26.85592948135577,26.980016284239923,0.10047688253839025
1994-01-12,26.855939865112305,26.962300022993936,26.76730640021094,26.962300022993936,0.10437272088801376
1994-01-13,26.785018920898438,26.838198971701015,26.74956555369672,26.785018920898438,0.10403799294232911
1994-01-14,26.891393661499023,26.944573741251492,26.873666968248198,26.873666968248198,0.10249701535948827
1994-01-17,26.891393661499023,26.926847048000667,26.83821358174655,26.891393661499023,0.10320108687947194
1994-01-18,26.926841735839844,26.962295115347203,26.8736616665788,26.926841735839844,0.10298607131158338
1994-01-19,26.855939865112305,26.926846637033393,26.802759786171485,26.89139325107285,0.1045462418439954
1994-01-20,26.926841735839844,26.944568425593523,26.8736616665788,26.89138835633248,0.10624675898612879
1994-01-21,26.873661041259766,26.962294487965767,26.855934351918567,26.962294487965767,0.10981014746824566
1994-01-24,26.76729393005371,26.98001414671639,26.76729393005371,26.85592735366316,0.10809853432708888
1994-01-25,26.76729393005371,26.80274729949749,26.71411387588804,26.7850206147756,0.11788194337106378
1994-01-26,26.838197708129883,26.855924390896153,26.731837611532278,26.767290977064814,0.11746448140423525
1994-01-27,27.086381912231445,27.12183529169772,26.85593494570068,26.891388325166954,0.11433757450840053
1994-01-28,27.157270431518555,27.245903820655364,27.157270431518555,27.19272378717328,0.11546960172761479
1994-01-31,27.352279663085938,27.405459727239702,27.228192846727154,27.263646222829664,0.11357852745256644
1994-02-01,27.210479736328125,27.31683991770791,27.175026342534863,27.31683991770791,0.11346811133218075
1994-02-02,27.387725830078125,27.387725830078125,27.281365729767142,27.299092413152305,0.11290653071815487
1994-02-03,27.263662338256836,27.334569132374536,27.175028845609706,27.334569132374536,0.113675465601086
1994-02-04,26.643207550048828,27.299094894926945,26.643207550048828,27.263641524933533,0.08165795799432375
1994-02-07,26.76729393005371,26.83820066894127,26.572300398112922,26.572300398112922,0.08086365741051982
1994-02-08,26.785018920898438,26.820472288100156,26.678658819293283,26.820472288100156,0.08405206443239693
1994-02-09,26.891393661499023,26.909120354749845,26.767306808743257,26.802760195244904,0.08522399419566193
1994-02-10,26.660940170288086,26.891387126547222,26.660940170288086,26.87366043760421,0.08071344883957123
1994-02-11,26.749568939208984,26.820475682586608,26.554575394920512,26.678662195831357,0.08023439729256743
1994-02-14,26.785018920898438,26.873652338902737,26.660932135692423,26.69638550289414,0.0821909367153518
1994-02-15,26.926841735839844,26.944568425593523,26.802754907564083,26.838208287071442,0.0811852400359063
1994-02-16,26.90911102294922,26.962291084259398,26.855930961639046,26.962291084259398,0.08116964821731411
1994-02-17,26.749568939208984,27.050922598563886,26.678662195831357,27.03319591271948,0.08130104123717757
1994-02-18,26.590051651000977,26.78504536310832,26.51914484659831,26.767318662007654,0.07893328004755493
1994-02-22,26.855939865112305,26.8559398651123,26.66094624232931,26.66094624232931,0.07389629660013662
1994-02-23,26.785018920898438,26.909105706104455,26.69638550289414,26.891379022503596,0.07998070308836713
1994-02-24,26.430503845214844,26.696404286313587,26.412777149141597,26.696404286313587,0.07017123429691162
1994-02-25,26.554584503173828,26.554584503173828,26.41277096777637,26.46595104355042,0.06900266339890178
1994-02-28,26.554584503173828,26.696398038571285,26.554584503173828,26.62549127087256,0.08921040472695128
1994-03-01,26.44821548461914,26.60775565845397,26.306401996765953,26.55457560050903,0.102048201940349
1994-03-02,26.483688354492188,26.48368835449219,26.04052087868074,26.111427674810574,0.10202524258184315
1994-03-03,26.41275978088379,26.448213149717194,26.34185304321699,26.448213149717194,0.11448254167629657
1994-03-04,26.483688354492188,26.55459515062202,26.324148063200067,26.412781558362358,0.13525386871178718
1994-03-07,26.6254940032959,26.660947390783644,26.572313922064286,26.572313922064286,0.13430055178827288
1994-03-08,26.519123077392578,26.643209883235993,26.48366970429446,26.643209883235993,0.13584496058999018
1994-03-09,26.643207550048828,26.660934235045534,26.430487330088358,26.5545741250653,0.1386636525673261
1994-03-10,26.430503845214844,26.625497502020586,26.341870364848596,26.625497502020586,0.1383196797952636
1994-03-11,26.572309494018555,26.6077628755983,26.324135822960343,26.465949349279324,0.1381658877772229
1994-03-14,26.60776710510254,26.678673879533193,26.572313717887212,26.678673879533193,0.13835909049452086
1994-03-15,26.590051651000977,26.71413855870565,26.572324949900313,26.660958455403648,0.13833353364801226
1994-03-16,26.802745819091797,26.802745819091797,26.536845562950013,26.62547898166394,0.13718837239138942
1994-03-17,26.802745819091797,26.838199186577366,26.714112400377868,26.714112400377868,0.13979595143427886
1994-03-18,26.796899795532227,26.832557679491686,26.654268259694398,26.672097201674127,0.13979240134151547
1994-03-21,26.72559356689453,26.77908041192501,26.654277773520565,26.707764618551042,0.13862643935533275
1994-03-22,26.796899795532227,26.850386621471415,26.672097201674127,26.725584027613312,0.1482795308141663
